graph_id,n,h,h_eff,beta,method,m,log_Z,log_Z_exact,rel_err,error_bound,runtime_s
n30_graph1,30,1.0,1.0,5.0,insects,4,375.000000,nan,nan,1.157302e-21,0.0322
n30_graph1,30,1.0,1.0,5.0,insects,6,375.000000,nan,nan,1.703842e-30,0.6370
n40_graph0,40,0.0,0.025,0.1,insects,2,30.778679,nan,nan,2.633538e+03,0.0093
n40_graph0,40,0.0,0.025,0.1,insects,4,26.960914,nan,nan,1.564400e+03,0.0329
n40_graph0,40,0.0,0.025,0.1,insects,6,28.552529,nan,nan,1.106310e+03,0.5778
n40_graph0,40,0.0,0.025,0.2,insects,2,28.888084,nan,nan,1.300408e+03,0.0068
n40_graph0,40,0.0,0.025,0.2,insects,4,29.867678,nan,nan,7.647948e+02,0.0303
n40_graph0,40,0.0,0.025,0.2,insects,6,28.637142,nan,nan,5.354649e+02,0.5887
n40_graph0,40,0.0,0.025,0.3,insects,2,27.974432,nan,nan,8.561648e+02,0.0067
n40_graph0,40,0.0,0.025,0.3,insects,4,30.641509,nan,nan,4.985168e+02,0.0318
n40_graph0,40,0.0,0.025,0.3,insects,6,30.985815,nan,nan,3.455596e+02,0.7349
n40_graph0,40,0.0,0.025,0.5,insects,2,33.299026,nan,nan,5.010073e+02,0.0072
n40_graph0,40,0.0,0.025,0.5,insects,4,34.226301,nan,nan,2.859437e+02,0.0320
n40_graph0,40,0.0,0.025,0.5,insects,6,34.653950,nan,nan,1.942843e+02,0.5973
n40_graph0,40,0.0,0.025,0.8,insects,2,49.203309,nan,nan,3.015924e+02,0.0081
n40_graph0,40,0.0,0.025,0.8,insects,4,49.278346,nan,nan,1.670429e+02,0.0339
n40_graph0,40,0.0,0.025,0.8,insects,6,49.297074,nan,nan,1.101429e+02,0.5835
n40_graph0,40,0.0,0.025,1.0,insects,2,61.112082,nan,nan,2.353080e+02,0.0066
n40_graph0,40,0.0,0.025,1.0,insects,4,61.126325,nan,nan,1.277493e+02,0.0293
n40_graph0,40,0.0,0.025,1.0,insects,6,61.128237,nan,nan,8.256595e+01,0.5666
n40_graph0,40,0.0,0.025,1.3,insects,2,79.316950,nan,nan,1.743316e+02,0.0066
n40_graph0,40,0.0,0.025,1.3,insects,4,79.318426,nan,nan,9.184786e+01,0.0295
n40_graph0,40,0.0,0.025,1.3,insects,6,79.318495,nan,nan,5.760799e+01,0.5637
n40_graph0,40,0.0,0.025,1.8,insects,2,109.800774,nan,nan,1.182588e+02,0.0070
n40_graph0,40,0.0,0.025,1.8,insects,4,109.800826,nan,nan,5.926682e+01,0.0296
n40_graph0,40,0.0,0.025,1.8,insects,6,109.800826,nan,nan,3.535987e+01,0.5698
n40_graph0,40,0.0,0.025,2.5,insects,2,152.500011,nan,nan,7.798822e+01,0.0067
n40_graph0,40,0.0,0.025,2.5,insects,4,152.500012,nan,nan,3.644237e+01,0.0298
n40_graph0,40,0.0,0.025,2.5,insects,6,152.500012,nan,nan,2.027239e+01,0.5933
n40_graph0,40,0.0,0.025,5.0,insects,2,305.000000,nan,nan,2.847307e+01,0.0066
n40_graph0,40,0.0,0.025,5.0,insects,4,305.000000,nan,nan,1.036187e+01,0.0294
n40_graph0,40,0.0,0.025,5.0,insects,6,305.000000,nan,nan,4.489139e+00,0.5633
n40_graph0,40,0.1,0.1,0.1,insects,2,30.669671,nan,nan,6.341424e+02,0.0066
n40_graph0,40,0.1,0.1,0.1,insects,4,27.036454,nan,nan,3.655664e+02,0.0294
n40_graph0,40,0.1,0.1,0.1,insects,6,28.504739,nan,nan,2.508802e+02,0.5916
n40_graph0,40,0.1,0.1,0.2,insects,2,28.858349,nan,nan,3.015924e+02,0.0066
n40_graph0,40,0.1,0.1,0.2,insects,4,29.764433,nan,nan,1.670429e+02,0.0302
n40_graph0,40,0.1,0.1,0.2,insects,6,28.717166,nan,nan,1.101429e+02,0.5745
n40_graph0,40,0.1,0.1,0.3,insects,2,28.315764,nan,nan,1.912398e+02,0.0067
n40_graph0,40,0.1,0.1,0.3,insects,4,30.612940,nan,nan,1.017687e+02,0.0300
n40_graph0,40,0.1,0.1,0.3,insects,6,30.886954,nan,nan,6.447194e+01,0.6428
n40_graph0,40,0.1,0.1,0.5,insects,2,34.539348,nan,nan,1.037969e+02,0.0067
n40_graph0,40,0.1,0.1,0.5,insects,4,35.258841,nan,nan,5.098900e+01,0.0295
n40_graph0,40,0.1,0.1,0.5,insects,6,35.543852,nan,nan,2.981876e+01,0.5656
n40_graph0,40,0.1,0.1,0.8,insects,2,51.548975,nan,nan,5.580046e+01,0.0066
n40_graph0,40,0.1,0.1,0.8,insects,4,51.599413,nan,nan,2.431167e+01,0.0296
n40_graph0,40,0.1,0.1,0.8,insects,6,51.609287,nan,nan,1.260993e+01,0.5637
n40_graph0,40,0.1,0.1,1.0,insects,2,64.094340,nan,nan,4.036806e+01,0.0066
n40_graph0,40,0.1,0.1,1.0,insects,4,64.103088,nan,nan,1.623571e+01,0.0297
n40_graph0,40,0.1,0.1,1.0,insects,6,64.103956,nan,nan,7.773660e+00,0.5625
n40_graph0,40,0.1,0.1,1.3,insects,2,83.213715,nan,nan,2.669632e+01,0.0069
n40_graph0,40,0.1,0.1,1.3,insects,4,83.214511,nan,nan,9.522907e+00,0.0300
n40_graph0,40,0.1,0.1,1.3,insects,6,83.214537,nan,nan,4.043974e+00,0.5708
n40_graph0,40,0.1,0.1,1.8,insects,2,115.200586,nan,nan,1.497713e+01,0.0066
n40_graph0,40,0.1,0.1,1.8,insects,4,115.200608,nan,nan,4.374090e+00,0.0293
n40_graph0,40,0.1,0.1,1.8,insects,6,115.200608,nan,nan,1.520785e+00,0.5596
n40_graph0,40,0.1,0.1,2.5,insects,2,160.000007,nan,nan,7.561120e+00,0.0064
n40_graph0,40,0.1,0.1,2.5,insects,4,160.000008,nan,nan,1.668948e+00,0.0282
n40_graph0,40,0.1,0.1,2.5,insects,6,160.000008,nan,nan,4.385513e-01,0.5452
n40_graph0,40,0.1,0.1,5.0,insects,2,320.000000,nan,nan,1.050160e+00,0.0065
n40_graph0,40,0.1,0.1,5.0,insects,4,320.000000,nan,nan,8.527420e-02,0.0287
n40_graph0,40,0.1,0.1,5.0,insects,6,320.000000,nan,nan,8.243292e-03,0.5435
n40_graph0,40,0.2,0.2,0.1,insects,2,30.535688,nan,nan,3.015924e+02,0.0067
n40_graph0,40,0.2,0.2,0.1,insects,4,27.134481,nan,nan,1.670429e+02,0.0288
n40_graph0,40,0.2,0.2,0.1,insects,6,28.453171,nan,nan,1.101429e+02,0.5473
n40_graph0,40,0.2,0.2,0.2,insects,2,28.859805,nan,nan,1.364187e+02,0.0064
n40_graph0,40,0.2,0.2,0.2,insects,4,29.675763,nan,nan,6.974903e+01,0.0285
n40_graph0,40,0.2,0.2,0.2,insects,6,28.830841,nan,nan,4.245443e+01,0.5641
n40_graph0,40,0.2,0.2,0.3,insects,2,28.826467,nan,nan,8.226377e+01,0.0063
n40_graph0,40,0.2,0.2,0.3,insects,4,30.710257,nan,nan,3.882658e+01,0.0285
n40_graph0,40,0.2,0.2,0.3,insects,6,30.912389,nan,nan,2.181577e+01,0.5529
n40_graph0,40,0.2,0.2,0.5,insects,2,36.234204,nan,nan,4.036806e+01,0.0064
n40_graph0,40,0.2,0.2,0.5,insects,4,36.748253,nan,nan,1.623571e+01,0.0284
n40_graph0,40,0.2,0.2,0.5,insects,6,36.914520,nan,nan,7.773660e+00,0.5463
n40_graph0,40,0.2,0.2,0.8,insects,2,54.688751,nan,nan,1.864240e+01,0.0064
n40_graph0,40,0.2,0.2,0.8,insects,4,54.718589,nan,nan,5.897997e+00,0.0289
n40_graph0,40,0.2,0.2,0.8,insects,6,54.722815,nan,nan,2.221407e+00,0.5444
n40_graph0,40,0.2,0.2,1.0,insects,2,68.075285,nan,nan,1.218128e+01,0.0065
n40_graph0,40,0.2,0.2,1.0,insects,4,68.079882,nan,nan,3.284040e+00,0.0286
n40_graph0,40,0.2,0.2,1.0,insects,6,68.080187,nan,nan,1.054010e+00,0.5455
n40_graph0,40,0.2,0.2,1.3,insects,2,88.410384,nan,nan,6.909880e+00,0.0064
n40_graph0,40,0.2,0.2,1.3,insects,4,88.410737,nan,nan,1.465398e+00,0.0286
n40_graph0,40,0.2,0.2,1.3,insects,6,88.410744,nan,nan,3.699655e-01,0.5624
n40_graph0,40,0.2,0.2,1.8,insects,2,122.400405,nan,nan,2.995957e+00,0.0064
n40_graph0,40,0.2,0.2,1.8,insects,4,122.400413,nan,nan,4.258953e-01,0.0284
n40_graph0,40,0.2,0.2,1.8,insects,6,122.400413,nan,nan,7.207601e-02,0.5799
n40_graph0,40,0.2,0.2,2.5,insects,2,170.000005,nan,nan,1.050160e+00,0.0065
n40_graph0,40,0.2,0.2,2.5,insects,4,170.000005,nan,nan,8.527420e-02,0.0293
n40_graph0,40,0.2,0.2,2.5,insects,6,170.000005,nan,nan,8.243292e-03,0.5597
n40_graph0,40,0.2,0.2,5.0,insects,2,340.000000,nan,nan,3.822294e-02,0.0066
n40_graph0,40,0.2,0.2,5.0,insects,4,340.000000,nan,nan,4.200466e-04,0.0287
n40_graph0,40,0.2,0.2,5.0,insects,6,340.000000,nan,nan,5.495301e-06,0.5567
n40_graph0,40,0.5,0.5,0.1,insects,2,30.208422,nan,nan,1.037969e+02,0.0066
n40_graph0,40,0.5,0.5,0.1,insects,4,27.416685,nan,nan,5.098900e+01,0.0287
n40_graph0,40,0.5,0.5,0.1,insects,6,28.372516,nan,nan,2.981876e+01,0.5546
n40_graph0,40,0.5,0.5,0.2,insects,2,29.119191,nan,nan,4.036806e+01,0.0073
n40_graph0,40,0.5,0.5,0.2,insects,4,29.712310,nan,nan,1.623571e+01,0.0300
n40_graph0,40,0.5,0.5,0.2,insects,6,29.267627,nan,nan,7.773660e+00,0.5515
n40_graph0,40,0.5,0.5,0.3,insects,2,30.685835,nan,nan,2.091555e+01,0.0067
n40_graph0,40,0.5,0.5,0.3,insects,4,31.729320,nan,nan,6.887217e+00,0.0303
n40_graph0,40,0.5,0.5,0.3,insects,6,31.810566,nan,nan,2.699846e+00,0.5555
n40_graph0,40,0.5,0.5,0.5,insects,2,41.539222,nan,nan,7.561120e+00,0.0074
n40_graph0,40,0.5,0.5,0.5,insects,4,41.729217,nan,nan,1.668948e+00,0.0306
n40_graph0,40,0.5,0.5,0.5,insects,6,41.762686,nan,nan,4.385513e-01,0.5611
n40_graph0,40,0.5,0.5,0.8,insects,2,64.166948,nan,nan,2.196543e+00,0.0067
n40_graph0,40,0.5,0.5,0.8,insects,4,64.173303,nan,nan,2.660847e-01,0.0291
n40_graph0,40,0.5,0.5,0.8,insects,6,64.173645,nan,nan,3.837255e-02,0.5500
n40_graph0,40,0.5,0.5,1.0,insects,2,80.039133,nan,nan,1.050160e+00,0.0063
n40_graph0,40,0.5,0.5,1.0,insects,4,80.039823,nan,nan,8.527420e-02,0.0286
n40_graph0,40,0.5,0.5,1.0,insects,6,80.039837,nan,nan,8.243292e-03,0.5561
n40_graph0,40,0.5,0.5,1.3,insects,2,104.004601,nan,nan,3.710020e-01,0.0063
n40_graph0,40,0.5,0.5,1.3,insects,4,104.004633,nan,nan,1.653339e-02,0.0287
n40_graph0,40,0.5,0.5,1.3,insects,6,104.004633,nan,nan,8.771384e-04,0.5566
n40_graph0,40,0.5,0.5,1.8,insects,2,144.000136,nan,nan,7.214688e-02,0.0068
n40_graph0,40,0.5,0.5,1.8,insects,4,144.000136,nan,nan,1.182793e-03,0.0345
n40_graph0,40,0.5,0.5,1.8,insects,6,144.000136,nan,nan,2.308450e-05,0.5685
n40_graph0,40,0.5,0.5,2.5,insects,2,200.000001,nan,nan,8.033923e-03,0.0070
n40_graph0,40,0.5,0.5,2.5,insects,4,200.000001,nan,nan,3.247929e-05,0.0292
n40_graph0,40,0.5,0.5,2.5,insects,6,200.000001,nan,nan,1.563169e-07,0.5584
n40_graph0,40,0.5,0.5,5.0,insects,2,400.000000,nan,nan,4.106366e-06,0.0065
n40_graph0,40,0.5,0.5,5.0,insects,4,400.000000,nan,nan,1.118572e-10,0.0286
n40_graph0,40,0.5,0.5,5.0,insects,6,400.000000,nan,nan,3.627365e-15,0.5514
n40_graph0,40,1.0,1.0,0.1,insects,2,29.893090,nan,nan,4.036806e+01,0.0063
n40_graph0,40,1.0,1.0,0.1,insects,4,27.881001,nan,nan,1.623571e+01,0.0284
n40_graph0,40,1.0,1.0,0.1,insects,6,28.441066,nan,nan,7.773660e+00,0.5635
n40_graph0,40,1.0,1.0,0.2,insects,2,30.257962,nan,nan,1.218128e+01,0.0065
n40_graph0,40,1.0,1.0,0.2,insects,4,30.602078,nan,nan,3.284040e+00,0.0290
n40_graph0,40,1.0,1.0,0.2,insects,6,30.448436,nan,nan,1.054010e+00,0.5535
n40_graph0,40,1.0,1.0,0.3,insects,2,34.609762,nan,nan,4.884845e+00,0.0103
n40_graph0,40,1.0,1.0,0.3,insects,4,35.005003,nan,nan,8.827722e-01,0.0347
n40_graph0,40,1.0,1.0,0.3,insects,6,35.022857,nan,nan,1.899185e-01,0.5644
n40_graph0,40,1.0,1.0,0.5,insects,2,50.854514,nan,nan,1.050160e+00,0.0064
n40_graph0,40,1.0,1.0,0.5,insects,4,50.892139,nan,nan,8.527420e-02,0.0285
n40_graph0,40,1.0,1.0,0.5,insects,6,50.894551,nan,nan,8.243292e-03,0.5635
n40_graph0,40,1.0,1.0,0.8,insects,2,80.070305,nan,nan,1.374884e-01,0.0064
n40_graph0,40,1.0,1.0,0.8,insects,4,80.070824,nan,nan,3.362598e-03,0.0294
n40_graph0,40,1.0,1.0,0.8,insects,6,80.070829,nan,nan,9.790493e-05,0.5554
n40_graph0,40,1.0,1.0,1.0,insects,2,100.013778,nan,nan,3.822294e-02,0.0072
n40_graph0,40,1.0,1.0,1.0,insects,4,100.013810,nan,nan,4.200466e-04,0.0301
n40_graph0,40,1.0,1.0,1.0,insects,6,100.013810,nan,nan,5.495301e-06,0.5639
n40_graph0,40,1.0,1.0,1.3,insects,2,130.001227,nan,nan,5.901455e-03,0.0072
n40_graph0,40,1.0,1.0,1.3,insects,4,130.001228,nan,nan,1.953345e-05,0.0302
n40_graph0,40,1.0,1.0,1.3,insects,6,130.001228,nan,nan,7.696969e-08,0.5641
n40_graph0,40,1.0,1.0,1.8,insects,2,180.000022,nan,nan,2.796340e-04,0.0064
n40_graph0,40,1.0,1.0,1.8,insects,4,180.000022,nan,nan,1.252625e-07,0.0285
n40_graph0,40,1.0,1.0,1.8,insects,6,180.000022,nan,nan,6.679942e-11,0.5463
n40_graph0,40,1.0,1.0,2.5,insects,2,250.000000,nan,nan,4.106366e-06,0.0064
n40_graph0,40,1.0,1.0,2.5,insects,4,250.000000,nan,nan,1.118572e-10,0.0283
n40_graph0,40,1.0,1.0,2.5,insects,6,250.000000,nan,nan,3.627365e-15,0.5445
n40_graph0,40,1.0,1.0,5.0,insects,2,500.000000,nan,nan,1.247740e-12,0.0068
n40_graph0,40,1.0,1.0,5.0,insects,4,500.000000,nan,nan,1.543070e-21,0.0298
n40_graph0,40,1.0,1.0,5.0,insects,6,500.000000,nan,nan,2.271789e-30,0.5447
n40_graph1,40,0.0,0.025,0.1,insects,2,30.778679,nan,nan,2.633538e+03,0.0072
n40_graph1,40,0.0,0.025,0.1,insects,4,27.061998,nan,nan,1.564400e+03,0.0296
n40_graph1,40,0.0,0.025,0.1,insects,6,28.532197,nan,nan,1.106310e+03,0.5661
n40_graph1,40,0.0,0.025,0.2,insects,2,28.888084,nan,nan,1.300408e+03,0.0072
n40_graph1,40,0.0,0.025,0.2,insects,4,29.876212,nan,nan,7.647948e+02,0.0305
n40_graph1,40,0.0,0.025,0.2,insects,6,28.642249,nan,nan,5.354649e+02,0.5802
n40_graph1,40,0.0,0.025,0.3,insects,2,27.974432,nan,nan,8.561648e+02,0.0067
n40_graph1,40,0.0,0.025,0.3,insects,4,30.515553,nan,nan,4.985168e+02,0.0292
n40_graph1,40,0.0,0.025,0.3,insects,6,30.943830,nan,nan,3.455596e+02,0.5672
n40_graph1,40,0.0,0.025,0.5,insects,2,33.299026,nan,nan,5.010073e+02,0.0074
n40_graph1,40,0.0,0.025,0.5,insects,4,34.107238,nan,nan,2.859437e+02,0.0300
n40_graph1,40,0.0,0.025,0.5,insects,6,34.519669,nan,nan,1.942843e+02,0.5691
n40_graph1,40,0.0,0.025,0.8,insects,2,49.203309,nan,nan,3.015924e+02,0.0073
n40_graph1,40,0.0,0.025,0.8,insects,4,49.252743,nan,nan,1.670429e+02,0.0305
n40_graph1,40,0.0,0.025,0.8,insects,6,49.267956,nan,nan,1.101429e+02,0.5875
n40_graph1,40,0.0,0.025,1.0,insects,2,61.112082,nan,nan,2.353080e+02,0.0067
n40_graph1,40,0.0,0.025,1.0,insects,4,61.118825,nan,nan,1.277493e+02,0.0291
n40_graph1,40,0.0,0.025,1.0,insects,6,61.120201,nan,nan,8.256595e+01,0.5681
n40_graph1,40,0.0,0.025,1.3,insects,2,79.316950,nan,nan,1.743316e+02,0.0073
n40_graph1,40,0.0,0.025,1.3,insects,4,79.317296,nan,nan,9.184786e+01,0.0300
n40_graph1,40,0.0,0.025,1.3,insects,6,79.317339,nan,nan,5.760799e+01,0.5759
n40_graph1,40,0.0,0.025,1.8,insects,2,109.800774,nan,nan,1.182588e+02,0.0069
n40_graph1,40,0.0,0.025,1.8,insects,4,109.800777,nan,nan,5.926682e+01,0.0294
n40_graph1,40,0.0,0.025,1.8,insects,6,109.800777,nan,nan,3.535987e+01,0.5551
n40_graph1,40,0.0,0.025,2.5,insects,2,152.500011,nan,nan,7.798822e+01,0.0066
n40_graph1,40,0.0,0.025,2.5,insects,4,152.500011,nan,nan,3.644237e+01,0.0284
n40_graph1,40,0.0,0.025,2.5,insects,6,152.500011,nan,nan,2.027239e+01,0.5533
n40_graph1,40,0.0,0.025,5.0,insects,2,305.000000,nan,nan,2.847307e+01,0.0065
n40_graph1,40,0.0,0.025,5.0,insects,4,305.000000,nan,nan,1.036187e+01,0.0290
n40_graph1,40,0.0,0.025,5.0,insects,6,305.000000,nan,nan,4.489139e+00,0.5515
n40_graph1,40,0.1,0.1,0.1,insects,2,30.669671,nan,nan,6.341424e+02,0.0066
n40_graph1,40,0.1,0.1,0.1,insects,4,27.130824,nan,nan,3.655664e+02,0.0286
n40_graph1,40,0.1,0.1,0.1,insects,6,28.485790,nan,nan,2.508802e+02,0.5517
n40_graph1,40,0.1,0.1,0.2,insects,2,28.858349,nan,nan,3.015924e+02,0.0065
n40_graph1,40,0.1,0.1,0.2,insects,4,29.768046,nan,nan,1.670429e+02,0.0282
n40_graph1,40,0.1,0.1,0.2,insects,6,28.718788,nan,nan,1.101429e+02,0.5702
n40_graph1,40,0.1,0.1,0.3,insects,2,28.315764,nan,nan,1.912398e+02,0.0071
n40_graph1,40,0.1,0.1,0.3,insects,4,30.501513,nan,nan,1.017687e+02,0.0298
n40_graph1,40,0.1,0.1,0.3,insects,6,30.841420,nan,nan,6.447194e+01,0.5548
n40_graph1,40,0.1,0.1,0.5,insects,2,34.539348,nan,nan,1.037969e+02,0.0075
n40_graph1,40,0.1,0.1,0.5,insects,4,35.165468,nan,nan,5.098900e+01,0.0293
n40_graph1,40,0.1,0.1,0.5,insects,6,35.440233,nan,nan,2.981876e+01,0.5437
n40_graph1,40,0.1,0.1,0.8,insects,2,51.548975,nan,nan,5.580046e+01,0.0063
n40_graph1,40,0.1,0.1,0.8,insects,4,51.582046,nan,nan,2.431167e+01,0.0278
n40_graph1,40,0.1,0.1,0.8,insects,6,51.590057,nan,nan,1.260993e+01,0.5371
n40_graph1,40,0.1,0.1,1.0,insects,2,64.094340,nan,nan,4.036806e+01,0.0065
n40_graph1,40,0.1,0.1,1.0,insects,4,64.098434,nan,nan,1.623571e+01,0.0278
n40_graph1,40,0.1,0.1,1.0,insects,6,64.099058,nan,nan,7.773660e+00,0.5420
n40_graph1,40,0.1,0.1,1.3,insects,2,83.213715,nan,nan,2.669632e+01,0.0102
n40_graph1,40,0.1,0.1,1.3,insects,4,83.213895,nan,nan,9.522907e+00,0.0314
n40_graph1,40,0.1,0.1,1.3,insects,6,83.213911,nan,nan,4.043974e+00,0.5404
n40_graph1,40,0.1,0.1,1.8,insects,2,115.200586,nan,nan,1.497713e+01,0.0063
n40_graph1,40,0.1,0.1,1.8,insects,4,115.200587,nan,nan,4.374090e+00,0.0274
n40_graph1,40,0.1,0.1,1.8,insects,6,115.200587,nan,nan,1.520785e+00,0.5362
n40_graph1,40,0.1,0.1,2.5,insects,2,160.000007,nan,nan,7.561120e+00,0.0063
n40_graph1,40,0.1,0.1,2.5,insects,4,160.000007,nan,nan,1.668948e+00,0.0276
n40_graph1,40,0.1,0.1,2.5,insects,6,160.000007,nan,nan,4.385513e-01,0.5353
n40_graph1,40,0.1,0.1,5.0,insects,2,320.000000,nan,nan,1.050160e+00,0.0069
n40_graph1,40,0.1,0.1,5.0,insects,4,320.000000,nan,nan,8.527420e-02,0.0290
n40_graph1,40,0.1,0.1,5.0,insects,6,320.000000,nan,nan,8.243292e-03,0.5518
n40_graph1,40,0.2,0.2,0.1,insects,2,30.535688,nan,nan,3.015924e+02,0.0082
n40_graph1,40,0.2,0.2,0.1,insects,4,27.220560,nan,nan,1.670429e+02,0.0336
n40_graph1,40,0.2,0.2,0.1,insects,6,28.435911,nan,nan,1.101429e+02,0.5806
n40_graph1,40,0.2,0.2,0.2,insects,2,28.859805,nan,nan,1.364187e+02,0.0063
n40_graph1,40,0.2,0.2,0.2,insects,4,29.674189,nan,nan,6.974903e+01,0.0270
n40_graph1,40,0.2,0.2,0.2,insects,6,28.828646,nan,nan,4.245443e+01,0.5200
n40_graph1,40,0.2,0.2,0.3,insects,2,28.826467,nan,nan,8.226377e+01,0.0066
n40_graph1,40,0.2,0.2,0.3,insects,4,30.615730,nan,nan,3.882658e+01,0.0273
n40_graph1,40,0.2,0.2,0.3,insects,6,30.865590,nan,nan,2.181577e+01,0.5225
n40_graph1,40,0.2,0.2,0.5,insects,2,36.234204,nan,nan,4.036806e+01,0.0063
n40_graph1,40,0.2,0.2,0.5,insects,4,36.680621,nan,nan,1.623571e+01,0.0272
n40_graph1,40,0.2,0.2,0.5,insects,6,36.840830,nan,nan,7.773660e+00,0.5280
n40_graph1,40,0.2,0.2,0.8,insects,2,54.688751,nan,nan,1.864240e+01,0.0069
n40_graph1,40,0.2,0.2,0.8,insects,4,54.708198,nan,nan,5.897997e+00,0.0290
n40_graph1,40,0.2,0.2,0.8,insects,6,54.711622,nan,nan,2.221407e+00,0.5196
n40_graph1,40,0.2,0.2,1.0,insects,2,68.075285,nan,nan,1.218128e+01,0.0067
n40_graph1,40,0.2,0.2,1.0,insects,4,68.077406,nan,nan,3.284040e+00,0.0274
n40_graph1,40,0.2,0.2,1.0,insects,6,68.077625,nan,nan,1.054010e+00,0.5144
n40_graph1,40,0.2,0.2,1.3,insects,2,88.410384,nan,nan,6.909880e+00,0.0061
n40_graph1,40,0.2,0.2,1.3,insects,4,88.410461,nan,nan,1.465398e+00,0.0261
n40_graph1,40,0.2,0.2,1.3,insects,6,88.410465,nan,nan,3.699655e-01,0.5362
n40_graph1,40,0.2,0.2,1.8,insects,2,122.400405,nan,nan,2.995957e+00,0.0064
n40_graph1,40,0.2,0.2,1.8,insects,4,122.400405,nan,nan,4.258953e-01,0.0272
n40_graph1,40,0.2,0.2,1.8,insects,6,122.400405,nan,nan,7.207601e-02,0.5051
n40_graph1,40,0.2,0.2,2.5,insects,2,170.000005,nan,nan,1.050160e+00,0.0064
n40_graph1,40,0.2,0.2,2.5,insects,4,170.000005,nan,nan,8.527420e-02,0.0274
n40_graph1,40,0.2,0.2,2.5,insects,6,170.000005,nan,nan,8.243292e-03,0.5053
n40_graph1,40,0.2,0.2,5.0,insects,2,340.000000,nan,nan,3.822294e-02,0.0062
n40_graph1,40,0.2,0.2,5.0,insects,4,340.000000,nan,nan,4.200466e-04,0.0269
n40_graph1,40,0.2,0.2,5.0,insects,6,340.000000,nan,nan,5.495301e-06,0.5047
n40_graph1,40,0.5,0.5,0.1,insects,2,30.208422,nan,nan,1.037969e+02,0.0060
n40_graph1,40,0.5,0.5,0.1,insects,4,27.481852,nan,nan,5.098900e+01,0.0259
n40_graph1,40,0.5,0.5,0.1,insects,6,28.359414,nan,nan,2.981876e+01,0.5174
n40_graph1,40,0.5,0.5,0.2,insects,2,29.119191,nan,nan,4.036806e+01,0.0060
n40_graph1,40,0.5,0.5,0.2,insects,4,29.701972,nan,nan,1.623571e+01,0.0260
n40_graph1,40,0.5,0.5,0.2,insects,6,29.258484,nan,nan,7.773660e+00,0.5028
n40_graph1,40,0.5,0.5,0.3,insects,2,30.685835,nan,nan,2.091555e+01,0.0061
n40_graph1,40,0.5,0.5,0.3,insects,4,31.671975,nan,nan,6.887217e+00,0.0261
n40_graph1,40,0.5,0.5,0.3,insects,6,31.771449,nan,nan,2.699846e+00,0.5066
n40_graph1,40,0.5,0.5,0.5,insects,2,41.539222,nan,nan,7.561120e+00,0.0064
n40_graph1,40,0.5,0.5,0.5,insects,4,41.703263,nan,nan,1.668948e+00,0.0271
n40_graph1,40,0.5,0.5,0.5,insects,6,41.735467,nan,nan,4.385513e-01,0.5046
n40_graph1,40,0.5,0.5,0.8,insects,2,64.166948,nan,nan,2.196543e+00,0.0061
n40_graph1,40,0.5,0.5,0.8,insects,4,64.171026,nan,nan,2.660847e-01,0.0266
n40_graph1,40,0.5,0.5,0.8,insects,6,64.171302,nan,nan,3.837255e-02,0.5209
n40_graph1,40,0.5,0.5,1.0,insects,2,80.039133,nan,nan,1.050160e+00,0.0118
n40_graph1,40,0.5,0.5,1.0,insects,4,80.039441,nan,nan,8.527420e-02,0.0355
n40_graph1,40,0.5,0.5,1.0,insects,6,80.039451,nan,nan,8.243292e-03,0.5175
n40_graph1,40,0.5,0.5,1.3,insects,2,104.004601,nan,nan,3.710020e-01,0.0062
n40_graph1,40,0.5,0.5,1.3,insects,4,104.004608,nan,nan,1.653339e-02,0.0265
n40_graph1,40,0.5,0.5,1.3,insects,6,104.004608,nan,nan,8.771384e-04,0.5167
n40_graph1,40,0.5,0.5,1.8,insects,2,144.000136,nan,nan,7.214688e-02,0.0062
n40_graph1,40,0.5,0.5,1.8,insects,4,144.000136,nan,nan,1.182793e-03,0.0263
n40_graph1,40,0.5,0.5,1.8,insects,6,144.000136,nan,nan,2.308450e-05,0.5078
n40_graph1,40,0.5,0.5,2.5,insects,2,200.000001,nan,nan,8.033923e-03,0.0067
n40_graph1,40,0.5,0.5,2.5,insects,4,200.000001,nan,nan,3.247929e-05,0.0274
n40_graph1,40,0.5,0.5,2.5,insects,6,200.000001,nan,nan,1.563169e-07,0.4988
n40_graph1,40,0.5,0.5,5.0,insects,2,400.000000,nan,nan,4.106366e-06,0.0061
n40_graph1,40,0.5,0.5,5.0,insects,4,400.000000,nan,nan,1.118572e-10,0.0265
n40_graph1,40,0.5,0.5,5.0,insects,6,400.000000,nan,nan,3.627365e-15,0.5058
n40_graph1,40,1.0,1.0,0.1,insects,2,29.893090,nan,nan,4.036806e+01,0.0060
n40_graph1,40,1.0,1.0,0.1,insects,4,27.921602,nan,nan,1.623571e+01,0.0264
n40_graph1,40,1.0,1.0,0.1,insects,6,28.432596,nan,nan,7.773660e+00,0.5009
n40_graph1,40,1.0,1.0,0.2,insects,2,30.257962,nan,nan,1.218128e+01,0.0067
n40_graph1,40,1.0,1.0,0.2,insects,4,30.589194,nan,nan,3.284040e+00,0.0273
n40_graph1,40,1.0,1.0,0.2,insects,6,30.436796,nan,nan,1.054010e+00,0.4972
n40_graph1,40,1.0,1.0,0.3,insects,2,34.609762,nan,nan,4.884845e+00,0.0059
