graph_id,n,h,beta,step,log_Z_running
n30_graph0,30,0.5,0.2,118,29.944166
n30_graph0,30,0.5,0.2,147,29.944166
n30_graph0,30,0.5,0.2,183,29.944166
n30_graph0,30,0.5,0.2,227,29.944166
n30_graph0,30,0.5,0.2,282,29.944166
n30_graph0,30,0.5,0.2,351,29.944166
n30_graph0,30,0.5,0.2,436,29.944166
n30_graph0,30,0.5,0.2,541,29.944166
n30_graph0,30,0.5,0.2,672,29.944166
n30_graph0,30,0.5,0.2,835,29.944166
n30_graph0,30,0.5,0.2,1038,29.944166
n30_graph0,30,0.5,0.2,1290,29.944166
n30_graph0,30,0.5,0.2,1602,29.944166
n30_graph0,30,0.5,0.2,1990,29.944166
n30_graph0,30,0.5,0.2,2473,29.944166
n30_graph0,30,0.5,0.2,3072,29.711018
n30_graph0,30,0.5,0.2,3817,29.590911
n30_graph0,30,0.5,0.2,4742,29.589075
n30_graph0,30,0.5,0.2,5892,29.593356
n30_graph0,30,0.5,0.2,7320,29.592005
n30_graph0,30,0.5,0.2,9094,29.584564
n30_graph0,30,0.5,0.2,11298,29.588875
n30_graph0,30,0.5,0.2,14037,29.587941
n30_graph0,30,0.5,0.2,17439,29.237448
n30_graph0,30,0.5,0.2,21666,29.250662
n30_graph0,30,0.5,0.2,26917,29.236394
n30_graph0,30,0.5,0.2,33442,28.880490
n30_graph0,30,0.5,0.2,41547,28.893915
n30_graph0,30,0.5,0.2,51618,28.569437
n30_graph0,30,0.5,0.2,64129,28.208312
n30_graph0,30,0.5,0.2,79673,27.851642
n30_graph0,30,0.5,0.2,98984,27.159741
n30_graph0,30,0.5,0.2,122976,26.388138
n30_graph0,30,0.5,0.2,152784,25.696697
n30_graph0,30,0.5,0.2,189816,24.772365
n30_graph0,30,0.5,0.2,235825,23.820955
n30_graph0,30,0.5,0.2,292985,22.597762
n30_graph0,30,0.5,0.2,364000,21.917882
n30_graph0,30,0.5,0.3,1,34.630657
n30_graph0,30,0.5,0.3,2,34.630657
n30_graph0,30,0.5,0.3,3,34.630657
n30_graph0,30,0.5,0.3,4,34.630657
n30_graph0,30,0.5,0.3,5,34.630657
n30_graph0,30,0.5,0.3,6,34.630657
n30_graph0,30,0.5,0.3,7,34.630657
n30_graph0,30,0.5,0.3,9,34.630657
n30_graph0,30,0.5,0.3,11,34.630657
n30_graph0,30,0.5,0.3,13,34.630657
n30_graph0,30,0.5,0.3,17,34.630657
n30_graph0,30,0.5,0.3,21,34.630657
n30_graph0,30,0.5,0.3,25,34.630657
n30_graph0,30,0.5,0.3,32,34.630657
n30_graph0,30,0.5,0.3,39,34.630657
n30_graph0,30,0.5,0.3,49,34.630657
n30_graph0,30,0.5,0.3,60,34.630657
n30_graph0,30,0.5,0.3,75,34.630657
n30_graph0,30,0.5,0.3,93,34.630657
n30_graph0,30,0.5,0.3,115,34.630657
n30_graph0,30,0.5,0.3,143,34.630657
n30_graph0,30,0.5,0.3,177,34.630657
n30_graph0,30,0.5,0.3,220,34.630657
n30_graph0,30,0.5,0.3,273,34.630657
n30_graph0,30,0.5,0.3,339,34.630657
n30_graph0,30,0.5,0.3,421,34.630657
n30_graph0,30,0.5,0.3,522,34.630657
n30_graph0,30,0.5,0.3,648,34.630657
n30_graph0,30,0.5,0.3,804,34.630657
n30_graph0,30,0.5,0.3,997,34.630657
n30_graph0,30,0.5,0.3,1237,34.630657
n30_graph0,30,0.5,0.3,1535,34.630657
n30_graph0,30,0.5,0.3,1905,34.630657
n30_graph0,30,0.5,0.3,2364,34.630657
n30_graph0,30,0.5,0.3,2933,34.630657
n30_graph0,30,0.5,0.3,3639,34.219585
n30_graph0,30,0.5,0.3,4516,34.244237
n30_graph0,30,0.5,0.3,5603,34.220261
n30_graph0,30,0.5,0.3,6952,34.214204
n30_graph0,30,0.5,0.3,8627,34.205587
n30_graph0,30,0.5,0.3,10704,34.209391
n30_graph0,30,0.5,0.3,13282,34.212410
n30_graph0,30,0.5,0.3,16480,33.735645
n30_graph0,30,0.5,0.3,20449,33.793720
n30_graph0,30,0.5,0.3,25374,33.788199
n30_graph0,30,0.5,0.3,31485,33.376500
n30_graph0,30,0.5,0.3,39067,33.343618
n30_graph0,30,0.5,0.3,48476,32.904369
n30_graph0,30,0.5,0.3,60150,32.463444
n30_graph0,30,0.5,0.3,74635,32.038408
n30_graph0,30,0.5,0.3,92609,31.594710
n30_graph0,30,0.5,0.3,114912,30.710878
n30_graph0,30,0.5,0.3,142585,29.809058
n30_graph0,30,0.5,0.3,176923,28.369206
n30_graph0,30,0.5,0.3,219531,26.977474
n30_graph0,30,0.5,0.3,272399,25.289571
n30_graph0,30,0.5,0.3,338000,23.645455
n30_graph0,30,0.5,0.5,1,44.222310
n30_graph0,30,0.5,0.5,2,44.222310
n30_graph0,30,0.5,0.5,3,44.222310
n30_graph0,30,0.5,0.5,4,44.222310
n30_graph0,30,0.5,0.5,6,44.222310
n30_graph0,30,0.5,0.5,7,44.222310
n30_graph0,30,0.5,0.5,8,44.222310
n30_graph0,30,0.5,0.5,10,44.222310
n30_graph0,30,0.5,0.5,13,44.222310
n30_graph0,30,0.5,0.5,16,44.222310
n30_graph0,30,0.5,0.5,20,44.222310
n30_graph0,30,0.5,0.5,25,44.222310
n30_graph0,30,0.5,0.5,31,44.222310
n30_graph0,30,0.5,0.5,38,44.222310
n30_graph0,30,0.5,0.5,47,44.222310
n30_graph0,30,0.5,0.5,58,44.222310
n30_graph0,30,0.5,0.5,72,44.222310
n30_graph0,30,0.5,0.5,89,44.222310
n30_graph0,30,0.5,0.5,110,44.222310
n30_graph0,30,0.5,0.5,136,44.222310
n30_graph0,30,0.5,0.5,169,44.222310
n30_graph0,30,0.5,0.5,209,44.222310
n30_graph0,30,0.5,0.5,259,44.222310
n30_graph0,30,0.5,0.5,320,44.222310
n30_graph0,30,0.5,0.5,397,44.222310
n30_graph0,30,0.5,0.5,491,44.222310
n30_graph0,30,0.5,0.5,608,44.222310
n30_graph0,30,0.5,0.5,753,44.222310
n30_graph0,30,0.5,0.5,933,44.222310
n30_graph0,30,0.5,0.5,1155,44.222310
n30_graph0,30,0.5,0.5,1430,44.222310
n30_graph0,30,0.5,0.5,1771,44.222310
n30_graph0,30,0.5,0.5,2193,44.222310
n30_graph0,30,0.5,0.5,2716,44.222310
n30_graph0,30,0.5,0.5,3363,43.731192
n30_graph0,30,0.5,0.5,4164,43.743485
n30_graph0,30,0.5,0.5,5156,43.757293
n30_graph0,30,0.5,0.5,6385,43.750261
n30_graph0,30,0.5,0.5,7906,43.744750
n30_graph0,30,0.5,0.5,9789,43.744883
n30_graph0,30,0.5,0.5,12121,43.743128
n30_graph0,30,0.5,0.5,15009,43.740877
n30_graph0,30,0.5,0.5,18585,43.244276
n30_graph0,30,0.5,0.5,23013,43.250003
n30_graph0,30,0.5,0.5,28496,43.255164
n30_graph0,30,0.5,0.5,35285,42.764187
n30_graph0,30,0.5,0.5,43692,42.261827
n30_graph0,30,0.5,0.5,54101,42.272051
n30_graph0,30,0.5,0.5,66991,41.769808
n30_graph0,30,0.5,0.5,82951,40.738985
n30_graph0,30,0.5,0.5,102714,40.192550
n30_graph0,30,0.5,0.5,127186,39.111494
n30_graph0,30,0.5,0.5,157488,37.998904
n30_graph0,30,0.5,0.5,195009,36.255286
n30_graph0,30,0.5,0.5,241470,33.819975
n30_graph0,30,0.5,0.5,299000,31.496310
n30_graph0,30,0.5,0.8,1,59.133020
n30_graph0,30,0.5,0.8,2,59.133020
n30_graph0,30,0.5,0.8,3,59.133020
n30_graph0,30,0.5,0.8,4,59.133020
n30_graph0,30,0.5,0.8,5,59.133020
n30_graph0,30,0.5,0.8,7,59.133020
n30_graph0,30,0.5,0.8,8,59.133020
n30_graph0,30,0.5,0.8,10,59.133020
n30_graph0,30,0.5,0.8,12,59.133020
n30_graph0,30,0.5,0.8,15,59.133020
n30_graph0,30,0.5,0.8,19,59.133020
n30_graph0,30,0.5,0.8,23,59.133020
n30_graph0,30,0.5,0.8,29,59.133020
n30_graph0,30,0.5,0.8,36,59.133020
n30_graph0,30,0.5,0.8,44,59.133020
n30_graph0,30,0.5,0.8,55,59.133020
n30_graph0,30,0.5,0.8,67,59.133020
n30_graph0,30,0.5,0.8,83,59.133020
n30_graph0,30,0.5,0.8,103,59.133020
n30_graph0,30,0.5,0.8,127,59.133020
n30_graph0,30,0.5,0.8,156,59.133020
n30_graph0,30,0.5,0.8,193,59.133020
n30_graph0,30,0.5,0.8,238,59.133020
n30_graph0,30,0.5,0.8,294,59.133020
n30_graph0,30,0.5,0.8,362,59.133020
n30_graph0,30,0.5,0.8,447,59.133020
n30_graph0,30,0.5,0.8,552,59.133020
n30_graph0,30,0.5,0.8,681,59.133020
n30_graph0,30,0.5,0.8,841,59.133020
n30_graph0,30,0.5,0.8,1038,59.133020
n30_graph0,30,0.5,0.8,1281,59.133020
n30_graph0,30,0.5,0.8,1581,59.133020
n30_graph0,30,0.5,0.8,1952,59.133020
n30_graph0,30,0.5,0.8,2409,59.133020
n30_graph0,30,0.5,0.8,2973,59.133020
n30_graph0,30,0.5,0.8,3670,58.646566
n30_graph0,30,0.5,0.8,4530,58.624022
n30_graph0,30,0.5,0.8,5591,58.634133
n30_graph0,30,0.5,0.8,6900,58.632577
n30_graph0,30,0.5,0.8,8517,58.643060
n30_graph0,30,0.5,0.8,10512,58.647571
n30_graph0,30,0.5,0.8,12974,58.640843
n30_graph0,30,0.5,0.8,16013,58.025638
n30_graph0,30,0.5,0.8,19764,58.125770
n30_graph0,30,0.5,0.8,24394,58.126409
n30_graph0,30,0.5,0.8,30108,57.586642
n30_graph0,30,0.5,0.8,37161,57.624522
n30_graph0,30,0.5,0.8,45865,57.121080
n30_graph0,30,0.5,0.8,56609,56.566572
n30_graph0,30,0.5,0.8,69869,56.014821
n30_graph0,30,0.5,0.8,86236,55.474457
n30_graph0,30,0.5,0.8,106436,54.901939
n30_graph0,30,0.5,0.8,131369,53.742363
n30_graph0,30,0.5,0.8,162141,51.929710
n30_graph0,30,0.5,0.8,200122,49.930585
n30_graph0,30,0.5,0.8,247000,48.155438
n30_graph0,30,0.5,1.0,1,69.397851
n30_graph0,30,0.5,1.0,2,69.397851
n30_graph0,30,0.5,1.0,3,69.397851
n30_graph0,30,0.5,1.0,4,69.397851
n30_graph0,30,0.5,1.0,5,69.397851
n30_graph0,30,0.5,1.0,7,69.397851
n30_graph0,30,0.5,1.0,8,69.397851
n30_graph0,30,0.5,1.0,10,69.397851
n30_graph0,30,0.5,1.0,12,69.397851
n30_graph0,30,0.5,1.0,15,69.397851
n30_graph0,30,0.5,1.0,19,69.397851
n30_graph0,30,0.5,1.0,23,69.397851
n30_graph0,30,0.5,1.0,28,69.397851
n30_graph0,30,0.5,1.0,35,69.397851
n30_graph0,30,0.5,1.0,43,69.397851
n30_graph0,30,0.5,1.0,53,69.397851
n30_graph0,30,0.5,1.0,65,69.397851
n30_graph0,30,0.5,1.0,80,69.397851
n30_graph0,30,0.5,1.0,98,69.397851
n30_graph0,30,0.5,1.0,121,69.397851
n30_graph0,30,0.5,1.0,149,69.397851
n30_graph0,30,0.5,1.0,184,69.397851
n30_graph0,30,0.5,1.0,227,69.397851
n30_graph0,30,0.5,1.0,279,69.397851
n30_graph0,30,0.5,1.0,344,69.397851
n30_graph0,30,0.5,1.0,424,69.397851
n30_graph0,30,0.5,1.0,522,69.397851
n30_graph0,30,0.5,1.0,643,69.397851
n30_graph0,30,0.5,1.0,792,69.397851
n30_graph0,30,0.5,1.0,976,69.397851
n30_graph0,30,0.5,1.0,1202,69.397851
n30_graph0,30,0.5,1.0,1480,69.397851
n30_graph0,30,0.5,1.0,1824,69.397851
n30_graph0,30,0.5,1.0,2247,69.397851
n30_graph0,30,0.5,1.0,2768,69.397851
n30_graph0,30,0.5,1.0,3410,68.930899
n30_graph0,30,0.5,1.0,4201,68.898581
n30_graph0,30,0.5,1.0,5175,68.893911
n30_graph0,30,0.5,1.0,6375,68.890505
n30_graph0,30,0.5,1.0,7854,68.896912
n30_graph0,30,0.5,1.0,9675,68.893655
n30_graph0,30,0.5,1.0,11919,68.896833
n30_graph0,30,0.5,1.0,14683,68.895206
n30_graph0,30,0.5,1.0,18088,68.395096
n30_graph0,30,0.5,1.0,22283,68.402954
n30_graph0,30,0.5,1.0,27451,68.401779
n30_graph0,30,0.5,1.0,33818,67.882031
n30_graph0,30,0.5,1.0,41661,67.874906
n30_graph0,30,0.5,1.0,51323,67.345844
n30_graph0,30,0.5,1.0,63226,66.802717
n30_graph0,30,0.5,1.0,77889,66.256011
n30_graph0,30,0.5,1.0,95953,65.112334
n30_graph0,30,0.5,1.0,118207,64.558521
n30_graph0,30,0.5,1.0,145622,63.397530
n30_graph0,30,0.5,1.0,179395,61.471795
n30_graph0,30,0.5,1.0,221000,60.065380
n30_graph0,30,0.5,1.3,1,85.230254
n30_graph0,30,0.5,1.3,2,85.230254
n30_graph0,30,0.5,1.3,3,85.230254
n30_graph0,30,0.5,1.3,4,85.230254
n30_graph0,30,0.5,1.3,5,85.230254
n30_graph0,30,0.5,1.3,6,85.230254
n30_graph0,30,0.5,1.3,8,85.230254
n30_graph0,30,0.5,1.3,9,85.230254
n30_graph0,30,0.5,1.3,12,85.230254
n30_graph0,30,0.5,1.3,14,85.230254
n30_graph0,30,0.5,1.3,17,85.230254
n30_graph0,30,0.5,1.3,21,85.230254
n30_graph0,30,0.5,1.3,26,85.230254
n30_graph0,30,0.5,1.3,32,85.230254
n30_graph0,30,0.5,1.3,39,85.230254
n30_graph0,30,0.5,1.3,48,85.230254
n30_graph0,30,0.5,1.3,59,85.230254
n30_graph0,30,0.5,1.3,73,85.230254
n30_graph0,30,0.5,1.3,89,85.230254
n30_graph0,30,0.5,1.3,109,85.230254
n30_graph0,30,0.5,1.3,134,85.230254
n30_graph0,30,0.5,1.3,164,85.230254
n30_graph0,30,0.5,1.3,201,85.230254
n30_graph0,30,0.5,1.3,247,85.230254
n30_graph0,30,0.5,1.3,303,85.230254
n30_graph0,30,0.5,1.3,371,85.230254
n30_graph0,30,0.5,1.3,455,85.230254
n30_graph0,30,0.5,1.3,558,85.230254
n30_graph0,30,0.5,1.3,685,85.230254
n30_graph0,30,0.5,1.3,840,85.230254
n30_graph0,30,0.5,1.3,1030,85.230254
n30_graph0,30,0.5,1.3,1263,85.230254
n30_graph0,30,0.5,1.3,1548,85.230254
n30_graph0,30,0.5,1.3,1899,85.230254
n30_graph0,30,0.5,1.3,2329,85.230254
n30_graph0,30,0.5,1.3,2856,85.230254
n30_graph0,30,0.5,1.3,3502,84.727094
n30_graph0,30,0.5,1.3,4295,84.736884
n30_graph0,30,0.5,1.3,5267,84.746477
n30_graph0,30,0.5,1.3,6459,84.741003
n30_graph0,30,0.5,1.3,7921,84.740049
n30_graph0,30,0.5,1.3,9713,84.739657
n30_graph0,30,0.5,1.3,11912,84.733849
n30_graph0,30,0.5,1.3,14608,84.731974
n30_graph0,30,0.5,1.3,17914,84.222510
n30_graph0,30,0.5,1.3,21969,84.219045
n30_graph0,30,0.5,1.3,26941,84.225589
n30_graph0,30,0.5,1.3,33039,83.712208
n30_graph0,30,0.5,1.3,40516,83.705626
n30_graph0,30,0.5,1.3,49686,83.180514
n30_graph0,30,0.5,1.3,60932,82.654601
n30_graph0,30,0.5,1.3,74723,82.104623
n30_graph0,30,0.5,1.3,91635,81.543672
n30_graph0,30,0.5,1.3,112375,80.411568
n30_graph0,30,0.5,1.3,137809,79.222755
n30_graph0,30,0.5,1.3,169000,78.070288
n30_graph0,30,0.5,1.8,1,112.589328
n30_graph0,30,0.5,1.8,2,112.589328
n30_graph0,30,0.5,1.8,3,112.589328
n30_graph0,30,0.5,1.8,4,112.589328
n30_graph0,30,0.5,1.8,5,112.589328
n30_graph0,30,0.5,1.8,6,112.589328
n30_graph0,30,0.5,1.8,7,112.589328
n30_graph0,30,0.5,1.8,9,112.589328
n30_graph0,30,0.5,1.8,11,112.589328
n30_graph0,30,0.5,1.8,13,112.589328
n30_graph0,30,0.5,1.8,16,112.589328
n30_graph0,30,0.5,1.8,19,112.589328
n30_graph0,30,0.5,1.8,24,112.589328
n30_graph0,30,0.5,1.8,29,112.589328
n30_graph0,30,0.5,1.8,35,112.589328
n30_graph0,30,0.5,1.8,43,112.589328
n30_graph0,30,0.5,1.8,52,112.589328
n30_graph0,30,0.5,1.8,64,112.589328
n30_graph0,30,0.5,1.8,78,112.589328
n30_graph0,30,0.5,1.8,95,112.589328
n30_graph0,30,0.5,1.8,115,112.589328
n30_graph0,30,0.5,1.8,140,112.589328
n30_graph0,30,0.5,1.8,171,112.589328
n30_graph0,30,0.5,1.8,209,112.589328
n30_graph0,30,0.5,1.8,254,112.589328
n30_graph0,30,0.5,1.8,310,112.589328
n30_graph0,30,0.5,1.8,378,112.589328
n30_graph0,30,0.5,1.8,460,112.589328
n30_graph0,30,0.5,1.8,561,112.589328
n30_graph0,30,0.5,1.8,684,112.589328
n30_graph0,30,0.5,1.8,833,112.589328
n30_graph0,30,0.5,1.8,1015,112.589328
n30_graph0,30,0.5,1.8,1237,112.589328
n30_graph0,30,0.5,1.8,1508,112.589328
n30_graph0,30,0.5,1.8,1838,112.589328
n30_graph0,30,0.5,1.8,2240,112.589328
n30_graph0,30,0.5,1.8,2729,112.589328
n30_graph0,30,0.5,1.8,3326,112.101197
n30_graph0,30,0.5,1.8,4054,112.093474
n30_graph0,30,0.5,1.8,4940,112.081376
n30_graph0,30,0.5,1.8,6021,112.087085
n30_graph0,30,0.5,1.8,7338,112.081488
n30_graph0,30,0.5,1.8,8943,112.080791
n30_graph0,30,0.5,1.8,10899,112.082381
n30_graph0,30,0.5,1.8,13282,112.082377
n30_graph0,30,0.5,1.8,16187,111.581778
n30_graph0,30,0.5,1.8,19728,111.571866
n30_graph0,30,0.5,1.8,24042,111.566997
n30_graph0,30,0.5,1.8,29301,111.063622
n30_graph0,30,0.5,1.8,35709,111.047818
n30_graph0,30,0.5,1.8,43519,110.507537
n30_graph0,30,0.5,1.8,53037,110.521079
n30_graph0,30,0.5,1.8,64637,109.980900
n30_graph0,30,0.5,1.8,78774,109.424572
n30_graph0,30,0.5,1.8,96003,108.307674
n30_graph0,30,0.5,1.8,117000,108.000250
n30_graph0,30,0.5,2.5,1,152.366692
n30_graph0,30,0.5,2.5,2,152.366692
n30_graph0,30,0.5,2.5,3,152.366692
n30_graph0,30,0.5,2.5,4,152.366692
n30_graph0,30,0.5,2.5,5,152.366692
n30_graph0,30,0.5,2.5,7,152.366692
n30_graph0,30,0.5,2.5,8,152.366692
n30_graph0,30,0.5,2.5,10,152.366692
n30_graph0,30,0.5,2.5,11,152.366692
n30_graph0,30,0.5,2.5,14,152.366692
n30_graph0,30,0.5,2.5,17,152.366692
n30_graph0,30,0.5,2.5,20,152.366692
n30_graph0,30,0.5,2.5,24,152.366692
n30_graph0,30,0.5,2.5,29,152.366692
n30_graph0,30,0.5,2.5,35,152.366692
n30_graph0,30,0.5,2.5,43,152.366692
n30_graph0,30,0.5,2.5,52,152.366692
n30_graph0,30,0.5,2.5,62,152.366692
n30_graph0,30,0.5,2.5,75,152.366692
n30_graph0,30,0.5,2.5,91,152.366692
n30_graph0,30,0.5,2.5,109,152.366692
n30_graph0,30,0.5,2.5,132,152.366692
n30_graph0,30,0.5,2.5,159,152.366692
n30_graph0,30,0.5,2.5,192,152.366692
n30_graph0,30,0.5,2.5,232,152.366692
n30_graph0,30,0.5,2.5,280,152.366692
n30_graph0,30,0.5,2.5,338,152.366692
n30_graph0,30,0.5,2.5,408,152.366692
n30_graph0,30,0.5,2.5,492,152.366692
n30_graph0,30,0.5,2.5,594,152.366692
n30_graph0,30,0.5,2.5,716,152.366692
n30_graph0,30,0.5,2.5,864,152.366692
n30_graph0,30,0.5,2.5,1043,152.366692
n30_graph0,30,0.5,2.5,1258,152.366692
n30_graph0,30,0.5,2.5,1519,152.366692
n30_graph0,30,0.5,2.5,1832,152.366692
n30_graph0,30,0.5,2.5,2211,152.366692
n30_graph0,30,0.5,2.5,2668,152.366692
n30_graph0,30,0.5,2.5,3219,151.832170
n30_graph0,30,0.5,2.5,3884,151.851989
n30_graph0,30,0.5,2.5,4687,151.856677
n30_graph0,30,0.5,2.5,5655,151.860524
n30_graph0,30,0.5,2.5,6824,151.860450
n30_graph0,30,0.5,2.5,8234,151.866247
n30_graph0,30,0.5,2.5,9935,151.866150
n30_graph0,30,0.5,2.5,11988,151.863075
n30_graph0,30,0.5,2.5,14465,151.860269
n30_graph0,30,0.5,2.5,17454,151.341365
n30_graph0,30,0.5,2.5,21060,151.350446
n30_graph0,30,0.5,2.5,25412,151.348116
n30_graph0,30,0.5,2.5,30663,150.827567
n30_graph0,30,0.5,2.5,36999,150.826988
n30_graph0,30,0.5,2.5,44644,150.304498
n30_graph0,30,0.5,2.5,53869,150.301224
n30_graph0,30,0.5,2.5,65000,150.006771
n30_graph0,30,0.5,5.0,1,300.201460
n30_graph0,30,0.5,5.0,2,300.201460
n30_graph0,30,0.5,5.0,3,300.201460
n30_graph0,30,0.5,5.0,4,300.201460
n30_graph0,30,0.5,5.0,5,300.201460
n30_graph0,30,0.5,5.0,6,300.201460
n30_graph0,30,0.5,5.0,7,300.201460
n30_graph0,30,0.5,5.0,8,300.201460
n30_graph0,30,0.5,5.0,9,300.201460
n30_graph0,30,0.5,5.0,11,300.201460
n30_graph0,30,0.5,5.0,13,300.201460
n30_graph0,30,0.5,5.0,15,300.201460
n30_graph0,30,0.5,5.0,18,300.201460
n30_graph0,30,0.5,5.0,21,300.201460
n30_graph0,30,0.5,5.0,25,300.201460
n30_graph0,30,0.5,5.0,29,300.201460
n30_graph0,30,0.5,5.0,34,300.201460
n30_graph0,30,0.5,5.0,40,300.201460
n30_graph0,30,0.5,5.0,47,300.201460
n30_graph0,30,0.5,5.0,55,300.201460
n30_graph0,30,0.5,5.0,65,300.201460
n30_graph0,30,0.5,5.0,76,300.201460
n30_graph0,30,0.5,5.0,90,300.201460
n30_graph0,30,0.5,5.0,105,300.201460
n30_graph0,30,0.5,5.0,124,300.201460
n30_graph0,30,0.5,5.0,145,300.201460
n30_graph0,30,0.5,5.0,170,300.201460
n30_graph0,30,0.5,5.0,200,300.201460
n30_graph0,30,0.5,5.0,235,300.201460
n30_graph0,30,0.5,5.0,276,300.201460
n30_graph0,30,0.5,5.0,324,300.201460
n30_graph0,30,0.5,5.0,380,300.201460
n30_graph0,30,0.5,5.0,446,300.201460
n30_graph0,30,0.5,5.0,524,300.201460
n30_graph0,30,0.5,5.0,615,300.201460
n30_graph0,30,0.5,5.0,723,300.201460
n30_graph0,30,0.5,5.0,848,300.201460
n30_graph0,30,0.5,5.0,996,300.201460
n30_graph0,30,0.5,5.0,1170,300.201460
n30_graph0,30,0.5,5.0,1373,300.201460
n30_graph0,30,0.5,5.0,1612,300.201460
n30_graph0,30,0.5,5.0,1893,300.201460
n30_graph0,30,0.5,5.0,2223,300.201460
n30_graph0,30,0.5,5.0,2610,300.201460
n30_graph0,30,0.5,5.0,3065,300.009352
n30_graph0,30,0.5,5.0,3598,299.996982
n30_graph0,30,0.5,5.0,4225,299.991782
n30_graph0,30,0.5,5.0,4961,299.993409
n30_graph0,30,0.5,5.0,5825,299.995628
n30_graph0,30,0.5,5.0,6840,299.998094
n30_graph0,30,0.5,5.0,8031,299.999164
n30_graph0,30,0.5,5.0,9429,299.998709
n30_graph0,30,0.5,5.0,11072,299.999371
n30_graph0,30,0.5,5.0,13000,299.998570
n30_graph0,30,1.0,0.1,1,25.444166
n30_graph0,30,1.0,0.1,2,25.444166
n30_graph0,30,1.0,0.1,3,25.444166
n30_graph0,30,1.0,0.1,4,25.444166
n30_graph0,30,1.0,0.1,5,25.444166
n30_graph0,30,1.0,0.1,6,25.444166
n30_graph0,30,1.0,0.1,7,25.444166
n30_graph0,30,1.0,0.1,9,25.444166
n30_graph0,30,1.0,0.1,11,25.444166
n30_graph0,30,1.0,0.1,14,25.444166
n30_graph0,30,1.0,0.1,17,25.444166
n30_graph0,30,1.0,0.1,21,25.444166
n30_graph0,30,1.0,0.1,26,25.444166
n30_graph0,30,1.0,0.1,32,25.444166
n30_graph0,30,1.0,0.1,40,25.444166
n30_graph0,30,1.0,0.1,50,25.444166
n30_graph0,30,1.0,0.1,62,25.444166
n30_graph0,30,1.0,0.1,77,25.444166
n30_graph0,30,1.0,0.1,95,25.444166
n30_graph0,30,1.0,0.1,118,25.444166
n30_graph0,30,1.0,0.1,147,25.444166
n30_graph0,30,1.0,0.1,183,25.444166
n30_graph0,30,1.0,0.1,227,25.444166
n30_graph0,30,1.0,0.1,282,25.444166
n30_graph0,30,1.0,0.1,351,25.444166
n30_graph0,30,1.0,0.1,436,25.444166
n30_graph0,30,1.0,0.1,541,25.444166
n30_graph0,30,1.0,0.1,672,25.444166
n30_graph0,30,1.0,0.1,835,25.444166
n30_graph0,30,1.0,0.1,1038,25.444166
n30_graph0,30,1.0,0.1,1290,25.444166
n30_graph0,30,1.0,0.1,1602,25.444166
n30_graph0,30,1.0,0.1,1990,25.444166
n30_graph0,30,1.0,0.1,2473,25.444166
n30_graph0,30,1.0,0.1,3072,25.192504
n30_graph0,30,1.0,0.1,3817,25.251947
n30_graph0,30,1.0,0.1,4742,25.244930
n30_graph0,30,1.0,0.1,5892,25.243201
n30_graph0,30,1.0,0.1,7320,25.224973
n30_graph0,30,1.0,0.1,9094,25.209399
n30_graph0,30,1.0,0.1,11298,25.223159
n30_graph0,30,1.0,0.1,14037,25.231392
n30_graph0,30,1.0,0.1,17439,24.966141
n30_graph0,30,1.0,0.1,21666,25.005643
n30_graph0,30,1.0,0.1,26917,25.011680
n30_graph0,30,1.0,0.1,33442,24.806256
n30_graph0,30,1.0,0.1,41547,24.805161
n30_graph0,30,1.0,0.1,51618,24.594461
n30_graph0,30,1.0,0.1,64129,24.383231
n30_graph0,30,1.0,0.1,79673,24.171527
n30_graph0,30,1.0,0.1,98984,23.744133
n30_graph0,30,1.0,0.1,122976,23.349470
n30_graph0,30,1.0,0.1,152784,22.969843
n30_graph0,30,1.0,0.1,189816,22.543017
n30_graph0,30,1.0,0.1,235825,22.068755
n30_graph0,30,1.0,0.1,292985,21.532979
n30_graph0,30,1.0,0.1,364000,21.254533
n30_graph0,30,1.0,0.2,1,30.390458
n30_graph0,30,1.0,0.2,2,30.390458
n30_graph0,30,1.0,0.2,3,30.390458
n30_graph0,30,1.0,0.2,4,30.390458
n30_graph0,30,1.0,0.2,5,30.390458
n30_graph0,30,1.0,0.2,6,30.390458
n30_graph0,30,1.0,0.2,7,30.390458
n30_graph0,30,1.0,0.2,9,30.390458
n30_graph0,30,1.0,0.2,11,30.390458
n30_graph0,30,1.0,0.2,13,30.390458
n30_graph0,30,1.0,0.2,16,30.390458
n30_graph0,30,1.0,0.2,20,30.390458
n30_graph0,30,1.0,0.2,25,30.390458
n30_graph0,30,1.0,0.2,31,30.390458
n30_graph0,30,1.0,0.2,39,30.390458
n30_graph0,30,1.0,0.2,48,30.390458
n30_graph0,30,1.0,0.2,60,30.390458
n30_graph0,30,1.0,0.2,74,30.390458
n30_graph0,30,1.0,0.2,92,30.390458
n30_graph0,30,1.0,0.2,114,30.390458
n30_graph0,30,1.0,0.2,141,30.390458
n30_graph0,30,1.0,0.2,175,30.390458
n30_graph0,30,1.0,0.2,217,30.390458
n30_graph0,30,1.0,0.2,269,30.390458
n30_graph0,30,1.0,0.2,333,30.390458
n30_graph0,30,1.0,0.2,413,30.390458
n30_graph0,30,1.0,0.2,512,30.390458
n30_graph0,30,1.0,0.2,635,30.390458
n30_graph0,30,1.0,0.2,787,30.390458
n30_graph0,30,1.0,0.2,976,30.390458
