graph_id,n,h,beta,step_n_mult,samples_per_segment,n_segments,burnin,total_steps,log_Z,runtime_s
n16_graph2,16,1.0,0.1,1,300,15,3000,49500,11.445424,0.0534
n16_graph2,16,1.0,0.1,1,1000,15,3000,60000,10.981831,0.0701
n16_graph2,16,1.0,0.1,1,3000,15,3000,90000,11.338986,0.1074
n16_graph2,16,1.0,0.1,1,10000,15,3000,195000,11.389068,0.2413
n16_graph2,16,1.0,0.1,4,100,58,3000,179800,11.486500,0.1973
n16_graph2,16,1.0,0.1,4,300,58,3000,191400,11.499008,0.2093
n16_graph2,16,1.0,0.1,4,1000,58,3000,232000,11.276164,0.2662
n16_graph2,16,1.0,0.1,4,3000,58,3000,348000,11.366259,0.4160
n16_graph2,16,1.0,0.1,4,10000,58,3000,754000,11.366952,0.9439
n16_graph2,16,1.0,0.1,20,100,289,3000,895900,11.430137,0.9671
n16_graph2,16,1.0,0.1,20,300,289,3000,953700,11.353512,1.0512
n16_graph2,16,1.0,0.1,20,1000,289,3000,1156000,11.286045,1.2990
n16_graph2,16,1.0,0.1,20,3000,289,3000,1734000,11.314738,2.0549
n16_graph2,16,1.0,0.1,20,10000,289,3000,3757000,11.315029,4.6760
n16_graph2,16,1.0,0.2,1,100,13,3000,40300,12.298838,0.0455
n16_graph2,16,1.0,0.2,1,300,13,3000,42900,11.850289,0.0492
n16_graph2,16,1.0,0.2,1,1000,13,3000,52000,12.034774,0.0620
n16_graph2,16,1.0,0.2,1,3000,13,3000,78000,12.194864,0.0949
n16_graph2,16,1.0,0.2,1,10000,13,3000,169000,12.232023,0.2149
n16_graph2,16,1.0,0.2,4,100,52,3000,161200,11.603328,0.1786
n16_graph2,16,1.0,0.2,4,300,52,3000,171600,11.976601,0.1915
n16_graph2,16,1.0,0.2,4,1000,52,3000,208000,12.196510,0.2546
n16_graph2,16,1.0,0.2,4,3000,52,3000,312000,12.097256,0.3742
n16_graph2,16,1.0,0.2,4,10000,52,3000,676000,12.217427,0.9128
n16_graph2,16,1.0,0.2,20,100,257,3000,796700,12.185029,0.8771
n16_graph2,16,1.0,0.2,20,300,257,3000,848100,12.259784,0.9800
n16_graph2,16,1.0,0.2,20,1000,257,3000,1028000,12.242322,1.3508
n16_graph2,16,1.0,0.2,20,3000,257,3000,1542000,12.128334,2.0109
n16_graph2,16,1.0,0.2,20,10000,257,3000,3341000,12.172915,4.5302
n16_graph2,16,1.0,0.3,1,100,12,3000,37200,13.361585,0.0457
n16_graph2,16,1.0,0.3,1,300,12,3000,39600,13.656472,0.0479
n16_graph2,16,1.0,0.3,1,1000,12,3000,48000,13.951060,0.0633
n16_graph2,16,1.0,0.3,1,3000,12,3000,72000,14.008048,0.0992
n16_graph2,16,1.0,0.3,1,10000,12,3000,156000,13.990089,0.2165
n16_graph2,16,1.0,0.3,4,100,46,3000,142600,13.931801,0.1651
n16_graph2,16,1.0,0.3,4,300,46,3000,151800,14.100292,0.1874
n16_graph2,16,1.0,0.3,4,1000,46,3000,184000,14.085202,0.2315
n16_graph2,16,1.0,0.3,4,3000,46,3000,276000,14.061152,0.3502
n16_graph2,16,1.0,0.3,4,10000,46,3000,598000,14.051597,0.7850
n16_graph2,16,1.0,0.3,20,100,227,3000,703700,14.180031,0.8758
n16_graph2,16,1.0,0.3,20,300,227,3000,749100,13.935389,1.0247
n16_graph2,16,1.0,0.3,20,1000,227,3000,908000,14.021827,1.1655
n16_graph2,16,1.0,0.3,20,3000,227,3000,1362000,13.996790,1.8481
n16_graph2,16,1.0,0.3,20,10000,227,3000,2951000,14.002958,4.2178
n16_graph2,16,1.0,0.5,1,100,9,3000,27900,20.388203,0.0351
n16_graph2,16,1.0,0.5,1,300,9,3000,29700,20.534693,0.0431
n16_graph2,16,1.0,0.5,1,1000,9,3000,36000,20.328266,0.0494
n16_graph2,16,1.0,0.5,1,3000,9,3000,54000,20.418987,0.1010
n16_graph2,16,1.0,0.5,1,10000,9,3000,117000,20.347364,0.1739
n16_graph2,16,1.0,0.5,4,100,35,3000,108500,20.501118,0.1688
n16_graph2,16,1.0,0.5,4,300,35,3000,115500,20.292716,0.2537
n16_graph2,16,1.0,0.5,4,1000,35,3000,140000,20.387158,0.2182
n16_graph2,16,1.0,0.5,4,3000,35,3000,210000,20.355675,0.3130
n16_graph2,16,1.0,0.5,4,10000,35,3000,455000,20.352986,0.7897
n16_graph2,16,1.0,0.5,20,100,173,3000,536300,20.233608,0.6987
n16_graph2,16,1.0,0.5,20,300,173,3000,570900,20.335198,0.7673
n16_graph2,16,1.0,0.5,20,1000,173,3000,692000,20.344809,1.6358
n16_graph2,16,1.0,0.5,20,3000,173,3000,1038000,20.360090,2.1216
n16_graph2,16,1.0,0.5,20,10000,173,3000,2249000,20.366780,4.3074
n16_graph2,16,1.0,0.8,1,100,6,3000,18600,32.116084,0.0290
n16_graph2,16,1.0,0.8,1,300,6,3000,19800,32.164468,0.0317
n16_graph2,16,1.0,0.8,1,1000,6,3000,24000,32.032313,0.0505
n16_graph2,16,1.0,0.8,1,3000,6,3000,36000,32.021742,0.0673
n16_graph2,16,1.0,0.8,1,10000,6,3000,78000,32.021382,0.1141
n16_graph2,16,1.0,0.8,4,100,22,3000,68200,32.076635,0.0901
n16_graph2,16,1.0,0.8,4,300,22,3000,72600,32.040106,0.0900
n16_graph2,16,1.0,0.8,4,1000,22,3000,88000,31.996101,0.1136
n16_graph2,16,1.0,0.8,4,3000,22,3000,132000,32.037125,0.1810
n16_graph2,16,1.0,0.8,4,10000,22,3000,286000,32.014719,0.4132
n16_graph2,16,1.0,0.8,20,100,108,3000,334800,32.043148,0.4262
n16_graph2,16,1.0,0.8,20,300,108,3000,356400,31.981465,0.4596
n16_graph2,16,1.0,0.8,20,1000,108,3000,432000,32.032637,0.5769
n16_graph2,16,1.0,0.8,20,3000,108,3000,648000,32.029092,0.8774
n16_graph2,16,1.0,0.8,20,10000,108,3000,1404000,32.038886,2.0324
n16_graph2,16,1.0,1.0,1,100,4,3000,12400,39.984925,0.0157
n16_graph2,16,1.0,1.0,1,300,4,3000,13200,40.011966,0.0164
n16_graph2,16,1.0,1.0,1,1000,4,3000,16000,40.023268,0.0208
n16_graph2,16,1.0,1.0,1,3000,4,3000,24000,39.955190,0.0321
n16_graph2,16,1.0,1.0,1,10000,4,3000,52000,40.003554,0.0764
n16_graph2,16,1.0,1.0,4,100,16,3000,49600,39.908753,0.0614
n16_graph2,16,1.0,1.0,4,300,16,3000,52800,39.990737,0.0673
n16_graph2,16,1.0,1.0,4,1000,16,3000,64000,39.994214,0.0848
n16_graph2,16,1.0,1.0,4,3000,16,3000,96000,40.011957,0.1282
n16_graph2,16,1.0,1.0,4,10000,16,3000,208000,40.003247,0.2943
n16_graph2,16,1.0,1.0,20,100,77,3000,238700,40.012602,0.2973
n16_graph2,16,1.0,1.0,20,300,77,3000,254100,40.028625,0.3313
n16_graph2,16,1.0,1.0,20,1000,77,3000,308000,39.999229,0.4127
n16_graph2,16,1.0,1.0,20,3000,77,3000,462000,40.004394,0.6268
n16_graph2,16,1.0,1.0,20,10000,77,3000,1001000,40.007034,1.4450
n16_graph2,16,1.0,1.3,1,100,3,3000,9300,51.912040,0.0130
n16_graph2,16,1.0,1.3,1,300,3,3000,9900,52.042425,0.0129
n16_graph2,16,1.0,1.3,1,1000,3,3000,12000,51.961702,0.0161
n16_graph2,16,1.0,1.3,1,3000,3,3000,18000,52.027272,0.0252
n16_graph2,16,1.0,1.3,1,10000,3,3000,39000,52.006386,0.0569
n16_graph2,16,1.0,1.3,4,100,9,3000,27900,51.998555,0.0380
n16_graph2,16,1.0,1.3,4,300,9,3000,29700,51.975464,0.0414
n16_graph2,16,1.0,1.3,4,1000,9,3000,36000,52.000273,0.0472
n16_graph2,16,1.0,1.3,4,3000,9,3000,54000,52.005385,0.0732
n16_graph2,16,1.0,1.3,4,10000,9,3000,117000,52.000139,0.1745
n16_graph2,16,1.0,1.3,20,100,45,3000,139500,52.001206,0.1803
n16_graph2,16,1.0,1.3,20,300,45,3000,148500,51.998475,0.1880
n16_graph2,16,1.0,1.3,20,1000,45,3000,180000,51.989421,0.2539
n16_graph2,16,1.0,1.3,20,3000,45,3000,270000,52.000970,0.3844
n16_graph2,16,1.0,1.3,20,10000,45,3000,585000,52.000149,1.0702
n16_graph2,16,1.0,1.8,1,100,1,3000,3100,71.979557,0.0075
n16_graph2,16,1.0,1.8,1,300,1,3000,3300,71.991497,0.0049
n16_graph2,16,1.0,1.8,1,1000,1,3000,4000,72.018590,0.0061
n16_graph2,16,1.0,1.8,1,3000,1,3000,6000,72.012026,0.0086
n16_graph2,16,1.0,1.8,1,10000,1,3000,13000,71.996929,0.0199
n16_graph2,16,1.0,1.8,4,100,4,3000,12400,72.005340,0.0340
n16_graph2,16,1.0,1.8,4,300,4,3000,13200,72.012593,0.0194
n16_graph2,16,1.0,1.8,4,1000,4,3000,16000,71.987212,0.0260
n16_graph2,16,1.0,1.8,4,3000,4,3000,24000,71.998236,0.0424
n16_graph2,16,1.0,1.8,4,10000,4,3000,52000,72.001356,0.0821
n16_graph2,16,1.0,1.8,20,100,18,3000,55800,71.993385,0.0768
n16_graph2,16,1.0,1.8,20,300,18,3000,59400,72.002796,0.0842
n16_graph2,16,1.0,1.8,20,1000,18,3000,72000,71.996471,0.1096
n16_graph2,16,1.0,1.8,20,3000,18,3000,108000,72.002344,0.1623
n16_graph2,16,1.0,1.8,20,10000,18,3000,234000,71.996702,0.3469
n16_graph2,16,1.0,2.5,1,100,1,3000,3100,99.985828,0.0037
n16_graph2,16,1.0,2.5,1,300,1,3000,3300,99.998346,0.0039
n16_graph2,16,1.0,2.5,1,1000,1,3000,4000,100.000760,0.0058
n16_graph2,16,1.0,2.5,1,3000,1,3000,6000,100.000820,0.0083
n16_graph2,16,1.0,2.5,1,10000,1,3000,13000,99.998517,0.0205
n16_graph2,16,1.0,2.5,4,100,1,3000,3100,100.018291,0.0050
n16_graph2,16,1.0,2.5,4,300,1,3000,3300,100.009029,0.0046
n16_graph2,16,1.0,2.5,4,1000,1,3000,4000,99.999484,0.0069
n16_graph2,16,1.0,2.5,4,3000,1,3000,6000,100.005022,0.0078
n16_graph2,16,1.0,2.5,4,10000,1,3000,13000,99.999424,0.0202
n16_graph2,16,1.0,2.5,20,100,5,3000,15500,99.996224,0.0222
n16_graph2,16,1.0,2.5,20,300,5,3000,16500,99.999109,0.0220
n16_graph2,16,1.0,2.5,20,1000,5,3000,20000,100.000775,0.0269
n16_graph2,16,1.0,2.5,20,3000,5,3000,30000,99.999740,0.0413
n16_graph2,16,1.0,2.5,20,10000,5,3000,65000,99.999602,0.0992
n16_graph2,16,1.0,5.0,1,100,1,3000,3100,200.000015,0.0044
n16_graph2,16,1.0,5.0,1,300,1,3000,3300,200.000012,0.0043
n16_graph2,16,1.0,5.0,1,1000,1,3000,4000,200.000008,0.0049
n16_graph2,16,1.0,5.0,1,3000,1,3000,6000,200.000008,0.0092
n16_graph2,16,1.0,5.0,1,10000,1,3000,13000,200.000002,0.0191
n16_graph2,16,1.0,5.0,4,100,1,3000,3100,200.000038,0.0050
n16_graph2,16,1.0,5.0,4,300,1,3000,3300,200.000038,0.0044
n16_graph2,16,1.0,5.0,4,1000,1,3000,4000,199.999983,0.0063
n16_graph2,16,1.0,5.0,4,3000,1,3000,6000,199.999982,0.0095
n16_graph2,16,1.0,5.0,4,10000,1,3000,13000,199.999989,0.0207
n16_graph2,16,1.0,5.0,20,100,1,3000,3100,199.999969,0.0039
n16_graph2,16,1.0,5.0,20,300,1,3000,3300,199.999995,0.0048
n16_graph2,16,1.0,5.0,20,1000,1,3000,4000,200.000025,0.0051
n16_graph2,16,1.0,5.0,20,3000,1,3000,6000,199.999988,0.0093
n16_graph2,16,1.0,5.0,20,10000,1,3000,13000,200.000011,0.0229
n16_graph3,16,0.0,0.1,1,100,16,3000,49600,11.024241,0.0609
n16_graph3,16,0.0,0.1,1,300,16,3000,52800,11.441532,0.0811
n16_graph3,16,0.0,0.1,1,1000,16,3000,64000,11.440506,0.0806
n16_graph3,16,0.0,0.1,1,3000,16,3000,96000,11.406186,0.1284
n16_graph3,16,0.0,0.1,1,10000,16,3000,208000,11.400376,0.2721
n16_graph3,16,0.0,0.1,4,100,64,3000,198400,10.994349,0.2327
n16_graph3,16,0.0,0.1,4,300,64,3000,211200,11.115621,0.2498
n16_graph3,16,0.0,0.1,4,1000,64,3000,256000,11.315190,0.3100
n16_graph3,16,0.0,0.1,4,3000,64,3000,384000,11.141258,0.4787
n16_graph3,16,0.0,0.1,4,10000,64,3000,832000,11.253929,1.0958
n16_graph3,16,0.0,0.1,20,100,320,3000,992000,11.126703,1.1773
n16_graph3,16,0.0,0.1,20,300,320,3000,1056000,11.326043,1.2660
n16_graph3,16,0.0,0.1,20,1000,320,3000,1280000,11.261544,1.5402
n16_graph3,16,0.0,0.1,20,3000,320,3000,1920000,11.268288,2.4259
n16_graph3,16,0.0,0.1,20,10000,320,3000,4160000,11.223749,5.3793
n16_graph3,16,0.0,0.2,1,100,16,3000,49600,12.117482,0.0566
n16_graph3,16,0.0,0.2,1,300,16,3000,52800,11.606689,0.0615
n16_graph3,16,0.0,0.2,1,1000,16,3000,64000,11.604344,0.0748
n16_graph3,16,0.0,0.2,1,3000,16,3000,96000,11.283625,0.1174
n16_graph3,16,0.0,0.2,1,10000,16,3000,208000,11.435229,0.2715
n16_graph3,16,0.0,0.2,4,100,64,3000,198400,11.279867,0.2215
n16_graph3,16,0.0,0.2,4,300,64,3000,211200,11.917007,0.2418
n16_graph3,16,0.0,0.2,4,1000,64,3000,256000,11.445843,0.3000
n16_graph3,16,0.0,0.2,4,3000,64,3000,384000,11.446190,0.4709
n16_graph3,16,0.0,0.2,4,10000,64,3000,832000,11.561576,1.0684
n16_graph3,16,0.0,0.2,20,100,320,3000,992000,11.666187,1.1138
n16_graph3,16,0.0,0.2,20,300,320,3000,1056000,11.581629,1.1967
n16_graph3,16,0.0,0.2,20,1000,320,3000,1280000,11.635029,1.5064
n16_graph3,16,0.0,0.2,20,3000,320,3000,1920000,11.553761,2.3799
n16_graph3,16,0.0,0.2,20,10000,320,3000,4160000,11.614098,5.4557
n16_graph3,16,0.0,0.3,1,100,16,3000,49600,9.794399,0.0553
n16_graph3,16,0.0,0.3,1,300,16,3000,52800,12.400164,0.0599
n16_graph3,16,0.0,0.3,1,1000,16,3000,64000,12.179052,0.0741
n16_graph3,16,0.0,0.3,1,3000,16,3000,96000,12.024294,0.1190
n16_graph3,16,0.0,0.3,1,10000,16,3000,208000,12.354005,0.2871
n16_graph3,16,0.0,0.3,4,100,64,3000,198400,12.054977,0.2261
n16_graph3,16,0.0,0.3,4,300,64,3000,211200,11.907550,0.2446
n16_graph3,16,0.0,0.3,4,1000,64,3000,256000,12.326615,0.2980
n16_graph3,16,0.0,0.3,4,3000,64,3000,384000,12.202168,0.4748
n16_graph3,16,0.0,0.3,4,10000,64,3000,832000,12.304491,1.0849
n16_graph3,16,0.0,0.3,20,100,320,3000,992000,12.349779,1.1180
n16_graph3,16,0.0,0.3,20,300,320,3000,1056000,12.240933,1.2139
n16_graph3,16,0.0,0.3,20,1000,320,3000,1280000,12.281267,1.5079
n16_graph3,16,0.0,0.3,20,3000,320,3000,1920000,12.099334,2.4576
n16_graph3,16,0.0,0.3,20,10000,320,3000,4160000,12.178259,5.6738
n16_graph3,16,0.0,0.5,1,100,16,3000,49600,12.973202,0.0574
n16_graph3,16,0.0,0.5,1,300,16,3000,52800,13.897024,0.0615
n16_graph3,16,0.0,0.5,1,1000,16,3000,64000,14.632742,0.0758
n16_graph3,16,0.0,0.5,1,3000,16,3000,96000,14.340761,0.1232
n16_graph3,16,0.0,0.5,1,10000,16,3000,208000,14.036146,0.2868
n16_graph3,16,0.0,0.5,4,100,64,3000,198400,14.837155,0.2378
n16_graph3,16,0.0,0.5,4,300,64,3000,211200,14.228299,0.2554
n16_graph3,16,0.0,0.5,4,1000,64,3000,256000,14.294548,0.3091
n16_graph3,16,0.0,0.5,4,3000,64,3000,384000,14.637315,0.5002
n16_graph3,16,0.0,0.5,4,10000,64,3000,832000,14.427574,1.1546
n16_graph3,16,0.0,0.5,20,100,320,3000,992000,14.798664,1.2884
n16_graph3,16,0.0,0.5,20,300,320,3000,1056000,14.376146,1.3148
n16_graph3,16,0.0,0.5,20,1000,320,3000,1280000,14.399055,1.6858
n16_graph3,16,0.0,0.5,20,3000,320,3000,1920000,14.581780,2.4783
n16_graph3,16,0.0,0.5,20,10000,320,3000,4160000,14.414954,6.1123
n16_graph3,16,0.0,0.8,1,100,16,3000,49600,18.803514,0.0622
n16_graph3,16,0.0,0.8,1,300,16,3000,52800,18.995491,0.0673
n16_graph3,16,0.0,0.8,1,1000,16,3000,64000,20.121446,0.0835
n16_graph3,16,0.0,0.8,1,3000,16,3000,96000,19.689118,0.1297
n16_graph3,16,0.0,0.8,1,10000,16,3000,208000,20.280381,0.3021
n16_graph3,16,0.0,0.8,4,100,64,3000,198400,20.148018,0.2593
n16_graph3,16,0.0,0.8,4,300,64,3000,211200,18.828134,0.3008
n16_graph3,16,0.0,0.8,4,1000,64,3000,256000,20.317258,0.3325
n16_graph3,16,0.0,0.8,4,3000,64,3000,384000,19.545580,0.5337
n16_graph3,16,0.0,0.8,4,10000,64,3000,832000,20.266268,1.1993
n16_graph3,16,0.0,0.8,20,100,320,3000,992000,20.387978,1.2755
n16_graph3,16,0.0,0.8,20,300,320,3000,1056000,20.436846,1.2991
n16_graph3,16,0.0,0.8,20,1000,320,3000,1280000,20.123915,1.6963
n16_graph3,16,0.0,0.8,20,3000,320,3000,1920000,20.351007,2.5501
n16_graph3,16,0.0,0.8,20,10000,320,3000,4160000,20.194270,6.1905
n16_graph3,16,0.0,1.0,1,100,16,3000,49600,25.470886,0.0613
n16_graph3,16,0.0,1.0,1,300,16,3000,52800,24.338103,0.0671
n16_graph3,16,0.0,1.0,1,1000,16,3000,64000,24.688617,0.0872
n16_graph3,16,0.0,1.0,1,3000,16,3000,96000,24.632671,0.1392
n16_graph3,16,0.0,1.0,1,10000,16,3000,208000,24.655007,0.3038
n16_graph3,16,0.0,1.0,4,100,64,3000,198400,22.960401,0.2666
n16_graph3,16,0.0,1.0,4,300,64,3000,211200,23.450637,0.2640
n16_graph3,16,0.0,1.0,4,1000,64,3000,256000,24.256561,0.3520
n16_graph3,16,0.0,1.0,4,3000,64,3000,384000,24.578313,0.5318
n16_graph3,16,0.0,1.0,4,10000,64,3000,832000,24.912552,1.1999
n16_graph3,16,0.0,1.0,20,100,320,3000,992000,24.297705,1.2639
n16_graph3,16,0.0,1.0,20,300,320,3000,1056000,24.923999,1.3460
n16_graph3,16,0.0,1.0,20,1000,320,3000,1280000,24.771956,1.6771
n16_graph3,16,0.0,1.0,20,3000,320,3000,1920000,24.708668,2.6827
n16_graph3,16,0.0,1.0,20,10000,320,3000,4160000,24.799409,6.5028
n16_graph3,16,0.0,1.3,1,100,16,3000,49600,nan,0.0686
n16_graph3,16,0.0,1.3,1,300,16,3000,52800,30.927423,0.0876
n16_graph3,16,0.0,1.3,1,1000,16,3000,64000,30.342742,0.0979
n16_graph3,16,0.0,1.3,1,3000,16,3000,96000,31.491739,0.1465
n16_graph3,16,0.0,1.3,1,10000,16,3000,208000,31.562229,0.3154
n16_graph3,16,0.0,1.3,4,100,64,3000,198400,30.987101,0.2765
n16_graph3,16,0.0,1.3,4,300,64,3000,211200,30.589652,0.2887
n16_graph3,16,0.0,1.3,4,1000,64,3000,256000,32.338355,0.3549
n16_graph3,16,0.0,1.3,4,3000,64,3000,384000,31.969939,0.5438
n16_graph3,16,0.0,1.3,4,10000,64,3000,832000,31.980361,1.2921
n16_graph3,16,0.0,1.3,20,100,320,3000,992000,32.394274,1.4054
n16_graph3,16,0.0,1.3,20,300,320,3000,1056000,32.377147,1.4394
n16_graph3,16,0.0,1.3,20,1000,320,3000,1280000,32.079719,1.8542
n16_graph3,16,0.0,1.3,20,3000,320,3000,1920000,31.801775,2.9360
n16_graph3,16,0.0,1.3,20,10000,320,3000,4160000,31.956540,6.5409
n16_graph3,16,0.0,1.8,1,100,16,3000,49600,44.286762,0.0676
n16_graph3,16,0.0,1.8,1,300,16,3000,52800,nan,0.0688
n16_graph3,16,0.0,1.8,1,1000,16,3000,64000,43.144655,0.0887
n16_graph3,16,0.0,1.8,1,3000,16,3000,96000,42.999238,0.1394
n16_graph3,16,0.0,1.8,1,10000,16,3000,208000,43.638308,0.3145
n16_graph3,16,0.0,1.8,4,100,64,3000,198400,44.746739,0.2752
n16_graph3,16,0.0,1.8,4,300,64,3000,211200,42.719269,0.2941
n16_graph3,16,0.0,1.8,4,1000,64,3000,256000,43.967320,0.3863
n16_graph3,16,0.0,1.8,4,3000,64,3000,384000,44.185676,0.6146
n16_graph3,16,0.0,1.8,4,10000,64,3000,832000,44.089058,1.3089
n16_graph3,16,0.0,1.8,20,100,320,3000,992000,43.707296,1.4118
n16_graph3,16,0.0,1.8,20,300,320,3000,1056000,43.676497,1.4644
n16_graph3,16,0.0,1.8,20,1000,320,3000,1280000,43.993761,1.7769
n16_graph3,16,0.0,1.8,20,3000,320,3000,1920000,43.868390,2.8734
n16_graph3,16,0.0,1.8,20,10000,320,3000,4160000,43.996134,6.5466
n16_graph3,16,0.0,2.5,1,100,16,3000,49600,nan,0.0654
n16_graph3,16,0.0,2.5,1,300,16,3000,52800,58.501458,0.0693
n16_graph3,16,0.0,2.5,1,1000,16,3000,64000,60.037373,0.0853
n16_graph3,16,0.0,2.5,1,3000,16,3000,96000,61.121327,0.1386
n16_graph3,16,0.0,2.5,1,10000,16,3000,208000,60.947382,0.3195
n16_graph3,16,0.0,2.5,4,100,64,3000,198400,60.182419,0.2725
n16_graph3,16,0.0,2.5,4,300,64,3000,211200,60.192428,0.2834
n16_graph3,16,0.0,2.5,4,1000,64,3000,256000,60.635309,0.3527
n16_graph3,16,0.0,2.5,4,3000,64,3000,384000,61.006675,0.5881
n16_graph3,16,0.0,2.5,4,10000,64,3000,832000,60.569356,1.2650
n16_graph3,16,0.0,2.5,20,100,320,3000,992000,60.252360,1.2810
n16_graph3,16,0.0,2.5,20,300,320,3000,1056000,60.449906,1.4176
n16_graph3,16,0.0,2.5,20,1000,320,3000,1280000,60.683717,1.8413
n16_graph3,16,0.0,2.5,20,3000,320,3000,1920000,60.738243,2.9390
n16_graph3,16,0.0,2.5,20,10000,320,3000,4160000,60.707359,7.2943
n16_graph3,16,0.0,5.0,1,100,16,3000,49600,119.521802,0.0959
n16_graph3,16,0.0,5.0,1,300,16,3000,52800,nan,0.1084
n16_graph3,16,0.0,5.0,1,1000,16,3000,64000,120.352022,0.1134
n16_graph3,16,0.0,5.0,1,3000,16,3000,96000,119.611168,0.1754
n16_graph3,16,0.0,5.0,1,10000,16,3000,208000,120.756321,0.3944
n16_graph3,16,0.0,5.0,4,100,64,3000,198400,120.496798,0.3667
n16_graph3,16,0.0,5.0,4,300,64,3000,211200,120.259173,0.3297
n16_graph3,16,0.0,5.0,4,1000,64,3000,256000,120.777737,0.4091
n16_graph3,16,0.0,5.0,4,3000,64,3000,384000,120.488551,0.6751
n16_graph3,16,0.0,5.0,4,10000,64,3000,832000,120.714567,1.4813
n16_graph3,16,0.0,5.0,20,100,320,3000,992000,120.840316,1.5949
n16_graph3,16,0.0,5.0,20,300,320,3000,1056000,120.887799,1.6755
n16_graph3,16,0.0,5.0,20,1000,320,3000,1280000,120.751565,2.0955
n16_graph3,16,0.0,5.0,20,3000,320,3000,1920000,120.697978,3.2556
n16_graph3,16,0.0,5.0,20,10000,320,3000,4160000,120.725444,7.0219
n16_graph3,16,0.1,0.1,1,100,16,3000,49600,10.724827,0.0660
n16_graph3,16,0.1,0.1,1,300,16,3000,52800,11.938527,0.0686
n16_graph3,16,0.1,0.1,1,1000,16,3000,64000,11.443721,0.0905
n16_graph3,16,0.1,0.1,1,3000,16,3000,96000,11.039075,0.1425
n16_graph3,16,0.1,0.1,1,10000,16,3000,208000,11.166213,0.3148
n16_graph3,16,0.1,0.1,4,100,64,3000,198400,11.771666,0.2731
n16_graph3,16,0.1,0.1,4,300,64,3000,211200,10.678168,0.2849
n16_graph3,16,0.1,0.1,4,1000,64,3000,256000,11.126676,0.3679
n16_graph3,16,0.1,0.1,4,3000,64,3000,384000,11.277286,0.5783
n16_graph3,16,0.1,0.1,4,10000,64,3000,832000,11.111745,1.2079
n16_graph3,16,0.1,0.1,20,100,317,3000,982700,11.440705,1.3100
n16_graph3,16,0.1,0.1,20,300,317,3000,1046100,11.252876,1.5324
n16_graph3,16,0.1,0.1,20,1000,317,3000,1268000,11.195955,2.0282
n16_graph3,16,0.1,0.1,20,3000,317,3000,1902000,11.258713,3.0625
n16_graph3,16,0.1,0.1,20,10000,317,3000,4121000,11.205552,6.3385
n16_graph3,16,0.1,0.2,1,100,16,3000,49600,10.159636,0.0629
n16_graph3,16,0.1,0.2,1,300,16,3000,52800,11.293251,0.0687
n16_graph3,16,0.1,0.2,1,1000,16,3000,64000,11.596948,0.0818
n16_graph3,16,0.1,0.2,1,3000,16,3000,96000,11.736269,0.1287
n16_graph3,16,0.1,0.2,1,10000,16,3000,208000,11.616652,0.2966
n16_graph3,16,0.1,0.2,4,100,63,3000,195300,12.316441,0.2430
n16_graph3,16,0.1,0.2,4,300,63,3000,207900,11.322671,0.2624
n16_graph3,16,0.1,0.2,4,1000,63,3000,252000,11.526973,0.3274
n16_graph3,16,0.1,0.2,4,3000,63,3000,378000,11.586064,0.5200
n16_graph3,16,0.1,0.2,4,10000,63,3000,819000,11.557894,1.2814
n16_graph3,16,0.1,0.2,20,100,314,3000,973400,11.700984,1.2647
n16_graph3,16,0.1,0.2,20,300,314,3000,1036200,11.746537,1.3773
n16_graph3,16,0.1,0.2,20,1000,314,3000,1256000,11.506420,1.7887
n16_graph3,16,0.1,0.2,20,3000,314,3000,1884000,11.603759,2.8372
n16_graph3,16,0.1,0.2,20,10000,314,3000,4082000,11.600055,6.4929
n16_graph3,16,0.1,0.3,1,100,16,3000,49600,12.496511,0.0693
n16_graph3,16,0.1,0.3,1,300,16,3000,52800,10.928085,0.0697
n16_graph3,16,0.1,0.3,1,1000,16,3000,64000,11.936158,0.0909
n16_graph3,16,0.1,0.3,1,3000,16,3000,96000,12.410961,0.1403
n16_graph3,16,0.1,0.3,1,10000,16,3000,208000,12.275144,0.3138
n16_graph3,16,0.1,0.3,4,100,63,3000,195300,11.263415,0.2479
n16_graph3,16,0.1,0.3,4,300,63,3000,207900,12.185755,0.2588
n16_graph3,16,0.1,0.3,4,1000,63,3000,252000,12.258762,0.3249
n16_graph3,16,0.1,0.3,4,3000,63,3000,378000,12.260046,0.5218
n16_graph3,16,0.1,0.3,4,10000,63,3000,819000,12.263498,1.2134
n16_graph3,16,0.1,0.3,20,100,311,3000,964100,11.836287,1.2541
n16_graph3,16,0.1,0.3,20,300,311,3000,1026300,12.314521,1.3105
n16_graph3,16,0.1,0.3,20,1000,311,3000,1244000,12.268082,1.6173
n16_graph3,16,0.1,0.3,20,3000,311,3000,1866000,12.257359,2.7205
n16_graph3,16,0.1,0.3,20,10000,311,3000,4043000,12.250795,5.9540
n16_graph3,16,0.1,0.5,1,100,16,3000,49600,13.028647,0.0828
n16_graph3,16,0.1,0.5,1,300,16,3000,52800,14.620150,0.0731
n16_graph3,16,0.1,0.5,1,1000,16,3000,64000,14.604277,0.0841
n16_graph3,16,0.1,0.5,1,3000,16,3000,96000,14.785609,0.1330
n16_graph3,16,0.1,0.5,1,10000,16,3000,208000,14.588449,0.3145
n16_graph3,16,0.1,0.5,4,100,61,3000,189100,14.311050,0.2510
