graph_id,n,h,beta,init,dynamics,step,log_z_mcmc
n16_graph0,16,0.0,0.8,ground,metropolis,388,19.597836
n16_graph0,16,0.0,1.0,ground,metropolis,388,24.077226
n16_graph0,16,0.0,1.3,ground,metropolis,388,31.187541
n16_graph0,16,0.0,1.8,ground,metropolis,388,43.187541
n16_graph0,16,0.0,2.5,ground,metropolis,388,59.987541
n16_graph0,16,0.0,5.0,ground,metropolis,388,119.987541
n16_graph0,16,0.0,0.1,ground,metropolis,433,11.226152
n16_graph0,16,0.0,0.2,ground,metropolis,433,11.661256
n16_graph0,16,0.0,0.3,ground,metropolis,433,12.274881
n16_graph0,16,0.0,0.5,ground,metropolis,433,14.321068
n16_graph0,16,0.0,0.8,ground,metropolis,433,19.696813
n16_graph0,16,0.0,1.0,ground,metropolis,433,24.195653
n16_graph0,16,0.0,1.3,ground,metropolis,433,31.294493
n16_graph0,16,0.0,1.8,ground,metropolis,433,43.294493
n16_graph0,16,0.0,2.5,ground,metropolis,433,60.094493
n16_graph0,16,0.0,5.0,ground,metropolis,433,120.094493
n16_graph0,16,0.0,0.1,ground,metropolis,482,11.205500
n16_graph0,16,0.0,0.2,ground,metropolis,482,11.600935
n16_graph0,16,0.0,0.3,ground,metropolis,482,12.195956
n16_graph0,16,0.0,0.5,ground,metropolis,482,14.260687
n16_graph0,16,0.0,0.8,ground,metropolis,482,19.698652
n16_graph0,16,0.0,1.0,ground,metropolis,482,24.228112
n16_graph0,16,0.0,1.3,ground,metropolis,482,31.337242
n16_graph0,16,0.0,1.8,ground,metropolis,482,43.337242
n16_graph0,16,0.0,2.5,ground,metropolis,482,60.137242
n16_graph0,16,0.0,5.0,ground,metropolis,482,120.137242
n16_graph0,16,0.0,0.1,ground,metropolis,538,11.203924
n16_graph0,16,0.0,0.2,ground,metropolis,538,11.593143
n16_graph0,16,0.0,0.3,ground,metropolis,538,12.185151
n16_graph0,16,0.0,0.5,ground,metropolis,538,14.319725
n16_graph0,16,0.0,0.8,ground,metropolis,538,19.890365
n16_graph0,16,0.0,1.0,ground,metropolis,538,24.447985
n16_graph0,16,0.0,1.3,ground,metropolis,538,31.566565
n16_graph0,16,0.0,1.8,ground,metropolis,538,43.566565
n16_graph0,16,0.0,2.5,ground,metropolis,538,60.366565
n16_graph0,16,0.0,5.0,ground,metropolis,538,120.366565
n16_graph0,16,0.0,0.1,ground,metropolis,599,11.218235
n16_graph0,16,0.0,0.2,ground,metropolis,599,11.613727
n16_graph0,16,0.0,0.3,ground,metropolis,599,12.198034
n16_graph0,16,0.0,0.5,ground,metropolis,599,14.339933
n16_graph0,16,0.0,0.8,ground,metropolis,599,19.920728
n16_graph0,16,0.0,1.0,ground,metropolis,599,24.483998
n16_graph0,16,0.0,1.3,ground,metropolis,599,31.610873
n16_graph0,16,0.0,1.8,ground,metropolis,599,43.610873
n16_graph0,16,0.0,2.5,ground,metropolis,599,60.410873
n16_graph0,16,0.0,5.0,ground,metropolis,599,120.410873
n16_graph0,16,0.0,0.1,ground,metropolis,668,11.219097
n16_graph0,16,0.0,0.2,ground,metropolis,668,11.594995
n16_graph0,16,0.0,0.3,ground,metropolis,668,12.200534
n16_graph0,16,0.0,0.5,ground,metropolis,668,14.419100
n16_graph0,16,0.0,0.8,ground,metropolis,668,19.865360
n16_graph0,16,0.0,1.0,ground,metropolis,668,24.329430
n16_graph0,16,0.0,1.3,ground,metropolis,668,31.431975
n16_graph0,16,0.0,1.8,ground,metropolis,668,43.431975
n16_graph0,16,0.0,2.5,ground,metropolis,668,60.231975
n16_graph0,16,0.0,5.0,ground,metropolis,668,120.231975
n16_graph0,16,0.0,0.1,ground,metropolis,744,11.221000
n16_graph0,16,0.0,0.2,ground,metropolis,744,11.600569
n16_graph0,16,0.0,0.3,ground,metropolis,744,12.200435
n16_graph0,16,0.0,0.5,ground,metropolis,744,14.364687
n16_graph0,16,0.0,0.8,ground,metropolis,744,19.617912
n16_graph0,16,0.0,1.0,ground,metropolis,744,23.999362
n16_graph0,16,0.0,1.3,ground,metropolis,744,31.111867
n16_graph0,16,0.0,1.8,ground,metropolis,744,43.111867
n16_graph0,16,0.0,2.5,ground,metropolis,744,59.911867
n16_graph0,16,0.0,5.0,ground,metropolis,744,119.911867
n16_graph0,16,0.0,0.1,ground,metropolis,829,11.224372
n16_graph0,16,0.0,0.2,ground,metropolis,829,11.614842
n16_graph0,16,0.0,0.3,ground,metropolis,829,12.215204
n16_graph0,16,0.0,0.5,ground,metropolis,829,14.401691
n16_graph0,16,0.0,0.8,ground,metropolis,829,19.638836
n16_graph0,16,0.0,1.0,ground,metropolis,829,23.979246
n16_graph0,16,0.0,1.3,ground,metropolis,829,31.100721
n16_graph0,16,0.0,1.8,ground,metropolis,829,43.100721
n16_graph0,16,0.0,2.5,ground,metropolis,829,59.900721
n16_graph0,16,0.0,5.0,ground,metropolis,829,119.900721
n16_graph0,16,0.0,0.1,ground,metropolis,924,11.212000
n16_graph0,16,0.0,0.2,ground,metropolis,924,11.588190
n16_graph0,16,0.0,0.3,ground,metropolis,924,12.171307
n16_graph0,16,0.0,0.5,ground,metropolis,924,14.399010
n16_graph0,16,0.0,0.8,ground,metropolis,924,19.806795
n16_graph0,16,0.0,1.0,ground,metropolis,924,24.194455
n16_graph0,16,0.0,1.3,ground,metropolis,924,31.324000
n16_graph0,16,0.0,1.8,ground,metropolis,924,43.324000
n16_graph0,16,0.0,2.5,ground,metropolis,924,60.124000
n16_graph0,16,0.0,5.0,ground,metropolis,924,120.124000
n16_graph0,16,0.0,0.1,ground,metropolis,1030,11.206471
n16_graph0,16,0.0,0.2,ground,metropolis,1030,11.576957
n16_graph0,16,0.0,0.3,ground,metropolis,1030,12.167928
n16_graph0,16,0.0,0.5,ground,metropolis,1030,14.399772
n16_graph0,16,0.0,0.8,ground,metropolis,1030,19.846077
n16_graph0,16,0.0,1.0,ground,metropolis,1030,24.276167
n16_graph0,16,0.0,1.3,ground,metropolis,1030,31.412957
n16_graph0,16,0.0,1.8,ground,metropolis,1030,43.412957
n16_graph0,16,0.0,2.5,ground,metropolis,1030,60.212957
n16_graph0,16,0.0,5.0,ground,metropolis,1030,120.212957
n16_graph0,16,0.0,0.1,ground,metropolis,1148,11.205860
n16_graph0,16,0.0,0.2,ground,metropolis,1148,11.578682
n16_graph0,16,0.0,0.3,ground,metropolis,1148,12.191138
n16_graph0,16,0.0,0.5,ground,metropolis,1148,14.396717
n16_graph0,16,0.0,0.8,ground,metropolis,1148,19.745237
n16_graph0,16,0.0,1.0,ground,metropolis,1148,24.177817
n16_graph0,16,0.0,1.3,ground,metropolis,1148,31.321117
n16_graph0,16,0.0,1.8,ground,metropolis,1148,43.321117
n16_graph0,16,0.0,2.5,ground,metropolis,1148,60.121117
n16_graph0,16,0.0,5.0,ground,metropolis,1148,120.121117
n16_graph0,16,0.0,0.1,ground,metropolis,1279,11.213107
n16_graph0,16,0.0,0.2,ground,metropolis,1279,11.583709
n16_graph0,16,0.0,0.3,ground,metropolis,1279,12.182302
n16_graph0,16,0.0,0.5,ground,metropolis,1279,14.333668
n16_graph0,16,0.0,0.8,ground,metropolis,1279,19.646173
n16_graph0,16,0.0,1.0,ground,metropolis,1279,24.104033
n16_graph0,16,0.0,1.3,ground,metropolis,1279,31.253138
n16_graph0,16,0.0,1.8,ground,metropolis,1279,43.253138
n16_graph0,16,0.0,2.5,ground,metropolis,1279,60.053138
n16_graph0,16,0.0,5.0,ground,metropolis,1279,120.053138
n16_graph0,16,0.0,0.1,ground,metropolis,1426,11.211322
n16_graph0,16,0.0,0.2,ground,metropolis,1426,11.581518
n16_graph0,16,0.0,0.3,ground,metropolis,1426,12.183622
n16_graph0,16,0.0,0.5,ground,metropolis,1426,14.335372
n16_graph0,16,0.0,0.8,ground,metropolis,1426,19.687822
n16_graph0,16,0.0,1.0,ground,metropolis,1426,24.179262
n16_graph0,16,0.0,1.3,ground,metropolis,1426,31.332972
n16_graph0,16,0.0,1.8,ground,metropolis,1426,43.332972
n16_graph0,16,0.0,2.5,ground,metropolis,1426,60.132972
n16_graph0,16,0.0,5.0,ground,metropolis,1426,120.132972
n16_graph0,16,0.0,0.1,ground,metropolis,1589,11.213577
n16_graph0,16,0.0,0.2,ground,metropolis,1589,11.598787
n16_graph0,16,0.0,0.3,ground,metropolis,1589,12.212066
n16_graph0,16,0.0,0.5,ground,metropolis,1589,14.425026
n16_graph0,16,0.0,0.8,ground,metropolis,1589,19.916781
n16_graph0,16,0.0,1.0,ground,metropolis,1589,24.439881
n16_graph0,16,0.0,1.3,ground,metropolis,1589,31.598346
n16_graph0,16,0.0,1.8,ground,metropolis,1589,43.598346
n16_graph0,16,0.0,2.5,ground,metropolis,1589,60.398346
n16_graph0,16,0.0,5.0,ground,metropolis,1589,120.398346
n16_graph0,16,0.0,0.1,ground,metropolis,1771,11.215030
n16_graph0,16,0.0,0.2,ground,metropolis,1771,11.604471
n16_graph0,16,0.0,0.3,ground,metropolis,1771,12.221072
n16_graph0,16,0.0,0.5,ground,metropolis,1771,14.399732
n16_graph0,16,0.0,0.8,ground,metropolis,1771,19.871222
n16_graph0,16,0.0,1.0,ground,metropolis,1771,24.418032
n16_graph0,16,0.0,1.3,ground,metropolis,1771,31.579242
n16_graph0,16,0.0,1.8,ground,metropolis,1771,43.579242
n16_graph0,16,0.0,2.5,ground,metropolis,1771,60.379242
n16_graph0,16,0.0,5.0,ground,metropolis,1771,120.379242
n16_graph0,16,0.0,0.1,ground,metropolis,1974,11.216545
n16_graph0,16,0.0,0.2,ground,metropolis,1974,11.602513
n16_graph0,16,0.0,0.3,ground,metropolis,1974,12.210415
n16_graph0,16,0.0,0.5,ground,metropolis,1974,14.373636
n16_graph0,16,0.0,0.8,ground,metropolis,1974,19.849011
n16_graph0,16,0.0,1.0,ground,metropolis,1974,24.409091
n16_graph0,16,0.0,1.3,ground,metropolis,1974,31.574291
n16_graph0,16,0.0,1.8,ground,metropolis,1974,43.574291
n16_graph0,16,0.0,2.5,ground,metropolis,1974,60.374291
n16_graph0,16,0.0,5.0,ground,metropolis,1974,120.374291
n16_graph0,16,0.0,0.1,ground,metropolis,2200,11.224127
n16_graph0,16,0.0,0.2,ground,metropolis,2200,11.619309
n16_graph0,16,0.0,0.3,ground,metropolis,2200,12.240036
n16_graph0,16,0.0,0.5,ground,metropolis,2200,14.359492
n16_graph0,16,0.0,0.8,ground,metropolis,2200,19.725952
n16_graph0,16,0.0,1.0,ground,metropolis,2200,24.274132
n16_graph0,16,0.0,1.3,ground,metropolis,2200,31.431172
n16_graph0,16,0.0,1.8,ground,metropolis,2200,43.431172
n16_graph0,16,0.0,2.5,ground,metropolis,2200,60.231172
n16_graph0,16,0.0,5.0,ground,metropolis,2200,120.231172
n16_graph0,16,0.0,0.1,ground,metropolis,2452,11.221187
n16_graph0,16,0.0,0.2,ground,metropolis,2452,11.619066
n16_graph0,16,0.0,0.3,ground,metropolis,2452,12.256668
n16_graph0,16,0.0,0.5,ground,metropolis,2452,14.400227
n16_graph0,16,0.0,0.8,ground,metropolis,2452,19.771232
n16_graph0,16,0.0,1.0,ground,metropolis,2452,24.313402
n16_graph0,16,0.0,1.3,ground,metropolis,2452,31.451497
n16_graph0,16,0.0,1.8,ground,metropolis,2452,43.438447
n16_graph0,16,0.0,2.5,ground,metropolis,2452,60.238447
n16_graph0,16,0.0,5.0,ground,metropolis,2452,120.238447
n16_graph0,16,0.0,0.1,ground,metropolis,2732,11.219308
n16_graph0,16,0.0,0.2,ground,metropolis,2732,11.612024
n16_graph0,16,0.0,0.3,ground,metropolis,2732,12.274286
n16_graph0,16,0.0,0.5,ground,metropolis,2732,14.474725
n16_graph0,16,0.0,0.8,ground,metropolis,2732,19.866265
n16_graph0,16,0.0,1.0,ground,metropolis,2732,24.424825
n16_graph0,16,0.0,1.3,ground,metropolis,2732,31.569250
n16_graph0,16,0.0,1.8,ground,metropolis,2732,43.557525
n16_graph0,16,0.0,2.5,ground,metropolis,2732,60.357525
n16_graph0,16,0.0,5.0,ground,metropolis,2732,120.357525
n16_graph0,16,0.0,0.1,ground,metropolis,3045,11.219189
n16_graph0,16,0.0,0.2,ground,metropolis,3045,11.618663
n16_graph0,16,0.0,0.3,ground,metropolis,3045,12.279156
n16_graph0,16,0.0,0.5,ground,metropolis,3045,14.503650
n16_graph0,16,0.0,0.8,ground,metropolis,3045,19.981770
n16_graph0,16,0.0,1.0,ground,metropolis,3045,24.560030
n16_graph0,16,0.0,1.3,ground,metropolis,3045,31.710185
n16_graph0,16,0.0,1.8,ground,metropolis,3045,43.699685
n16_graph0,16,0.0,2.5,ground,metropolis,3045,60.499685
n16_graph0,16,0.0,5.0,ground,metropolis,3045,120.499685
n16_graph0,16,0.0,0.1,ground,metropolis,3394,11.221999
n16_graph0,16,0.0,0.2,ground,metropolis,3394,11.626448
n16_graph0,16,0.0,0.3,ground,metropolis,3394,12.295069
n16_graph0,16,0.0,0.5,ground,metropolis,3394,14.559241
n16_graph0,16,0.0,0.8,ground,metropolis,3394,20.108716
n16_graph0,16,0.0,1.0,ground,metropolis,3394,24.709776
n16_graph0,16,0.0,1.3,ground,metropolis,3394,31.865046
n16_graph0,16,0.0,1.8,ground,metropolis,3394,43.855621
n16_graph0,16,0.0,2.5,ground,metropolis,3394,60.655621
n16_graph0,16,0.0,5.0,ground,metropolis,3394,120.655621
n16_graph0,16,0.0,0.1,ground,metropolis,3783,11.222419
n16_graph0,16,0.0,0.2,ground,metropolis,3783,11.635266
n16_graph0,16,0.0,0.3,ground,metropolis,3783,12.305660
n16_graph0,16,0.0,0.5,ground,metropolis,3783,14.533733
n16_graph0,16,0.0,0.8,ground,metropolis,3783,20.064113
n16_graph0,16,0.0,1.0,ground,metropolis,3783,24.667393
n16_graph0,16,0.0,1.3,ground,metropolis,3783,31.810138
n16_graph0,16,0.0,1.8,ground,metropolis,3783,43.801688
n16_graph0,16,0.0,2.5,ground,metropolis,3783,60.601688
n16_graph0,16,0.0,5.0,ground,metropolis,3783,120.601688
n16_graph0,16,0.0,0.1,ground,metropolis,4216,11.214667
n16_graph0,16,0.0,0.2,ground,metropolis,4216,11.615117
n16_graph0,16,0.0,0.3,ground,metropolis,4216,12.279586
n16_graph0,16,0.0,0.5,ground,metropolis,4216,14.457766
n16_graph0,16,0.0,0.8,ground,metropolis,4216,19.931851
n16_graph0,16,0.0,1.0,ground,metropolis,4216,24.542811
n16_graph0,16,0.0,1.3,ground,metropolis,4216,31.682886
n16_graph0,16,0.0,1.8,ground,metropolis,4216,43.675286
n16_graph0,16,0.0,2.5,ground,metropolis,4216,60.475286
n16_graph0,16,0.0,5.0,ground,metropolis,4216,120.475286
n16_graph0,16,0.0,0.1,ground,metropolis,4698,11.217600
n16_graph0,16,0.0,0.2,ground,metropolis,4698,11.613918
n16_graph0,16,0.0,0.3,ground,metropolis,4698,12.262321
n16_graph0,16,0.0,0.5,ground,metropolis,4698,14.441754
n16_graph0,16,0.0,0.8,ground,metropolis,4698,19.942194
n16_graph0,16,0.0,1.0,ground,metropolis,4698,24.551684
n16_graph0,16,0.0,1.3,ground,metropolis,4698,31.692554
n16_graph0,16,0.0,1.8,ground,metropolis,4698,43.685754
n16_graph0,16,0.0,2.5,ground,metropolis,4698,60.485754
n16_graph0,16,0.0,5.0,ground,metropolis,4698,120.485754
n16_graph0,16,0.0,0.1,ground,metropolis,5236,11.216844
n16_graph0,16,0.0,0.2,ground,metropolis,5236,11.614304
n16_graph0,16,0.0,0.3,ground,metropolis,5236,12.258498
n16_graph0,16,0.0,0.5,ground,metropolis,5236,14.436196
n16_graph0,16,0.0,0.8,ground,metropolis,5236,19.970566
n16_graph0,16,0.0,1.0,ground,metropolis,5236,24.582906
n16_graph0,16,0.0,1.3,ground,metropolis,5236,31.710261
n16_graph0,16,0.0,1.8,ground,metropolis,5236,43.704161
n16_graph0,16,0.0,2.5,ground,metropolis,5236,60.504161
n16_graph0,16,0.0,5.0,ground,metropolis,5236,120.504161
n16_graph0,16,0.0,0.1,ground,metropolis,5836,11.214635
n16_graph0,16,0.0,0.2,ground,metropolis,5836,11.608707
n16_graph0,16,0.0,0.3,ground,metropolis,5836,12.255091
n16_graph0,16,0.0,0.5,ground,metropolis,5836,14.423188
n16_graph0,16,0.0,0.8,ground,metropolis,5836,19.945843
n16_graph0,16,0.0,1.0,ground,metropolis,5836,24.571443
n16_graph0,16,0.0,1.3,ground,metropolis,5836,31.706268
n16_graph0,16,0.0,1.8,ground,metropolis,5836,43.700793
n16_graph0,16,0.0,2.5,ground,metropolis,5836,60.500793
n16_graph0,16,0.0,5.0,ground,metropolis,5836,120.500793
n16_graph0,16,0.0,0.1,ground,metropolis,6504,11.210973
n16_graph0,16,0.0,0.2,ground,metropolis,6504,11.595459
n16_graph0,16,0.0,0.3,ground,metropolis,6504,12.241908
n16_graph0,16,0.0,0.5,ground,metropolis,6504,14.419028
n16_graph0,16,0.0,0.8,ground,metropolis,6504,19.948133
n16_graph0,16,0.0,1.0,ground,metropolis,6504,24.581903
n16_graph0,16,0.0,1.3,ground,metropolis,6504,31.718438
n16_graph0,16,0.0,1.8,ground,metropolis,6504,43.713513
n16_graph0,16,0.0,2.5,ground,metropolis,6504,60.513513
n16_graph0,16,0.0,5.0,ground,metropolis,6504,120.513513
n16_graph0,16,0.0,0.1,ground,metropolis,7248,11.207684
n16_graph0,16,0.0,0.2,ground,metropolis,7248,11.590631
n16_graph0,16,0.0,0.3,ground,metropolis,7248,12.237306
n16_graph0,16,0.0,0.5,ground,metropolis,7248,14.408580
n16_graph0,16,0.0,0.8,ground,metropolis,7248,19.934910
n16_graph0,16,0.0,1.0,ground,metropolis,7248,24.573770
n16_graph0,16,0.0,1.3,ground,metropolis,7248,31.716815
n16_graph0,16,0.0,1.8,ground,metropolis,7248,43.712390
n16_graph0,16,0.0,2.5,ground,metropolis,7248,60.512390
n16_graph0,16,0.0,5.0,ground,metropolis,7248,120.512390
n16_graph0,16,0.0,0.1,ground,metropolis,8078,11.209184
n16_graph0,16,0.0,0.2,ground,metropolis,8078,11.587037
n16_graph0,16,0.0,0.3,ground,metropolis,8078,12.223346
n16_graph0,16,0.0,0.5,ground,metropolis,8078,14.367294
n16_graph0,16,0.0,0.8,ground,metropolis,8078,19.857099
n16_graph0,16,0.0,1.0,ground,metropolis,8078,24.495109
n16_graph0,16,0.0,1.3,ground,metropolis,8078,31.644019
n16_graph0,16,0.0,1.8,ground,metropolis,8078,43.640069
n16_graph0,16,0.0,2.5,ground,metropolis,8078,60.440069
n16_graph0,16,0.0,5.0,ground,metropolis,8078,120.440069
n16_graph0,16,0.0,0.1,ground,metropolis,9003,11.205272
n16_graph0,16,0.0,0.2,ground,metropolis,9003,11.581246
n16_graph0,16,0.0,0.3,ground,metropolis,9003,12.220511
n16_graph0,16,0.0,0.5,ground,metropolis,9003,14.359706
n16_graph0,16,0.0,0.8,ground,metropolis,9003,19.847306
n16_graph0,16,0.0,1.0,ground,metropolis,9003,24.489246
n16_graph0,16,0.0,1.3,ground,metropolis,9003,31.636386
n16_graph0,16,0.0,1.8,ground,metropolis,9003,43.632486
n16_graph0,16,0.0,2.5,ground,metropolis,9003,60.432486
n16_graph0,16,0.0,5.0,ground,metropolis,9003,120.432486
n16_graph0,16,0.0,0.1,ground,metropolis,10034,11.211164
n16_graph0,16,0.0,0.2,ground,metropolis,10034,11.592816
n16_graph0,16,0.0,0.3,ground,metropolis,10034,12.233896
n16_graph0,16,0.0,0.5,ground,metropolis,10034,14.383630
n16_graph0,16,0.0,0.8,ground,metropolis,10034,19.890640
n16_graph0,16,0.0,1.0,ground,metropolis,10034,24.541130
n16_graph0,16,0.0,1.3,ground,metropolis,10034,31.691645
n16_graph0,16,0.0,1.8,ground,metropolis,10034,43.688145
n16_graph0,16,0.0,2.5,ground,metropolis,10034,60.488145
n16_graph0,16,0.0,5.0,ground,metropolis,10034,120.488145
n16_graph0,16,0.0,0.1,ground,metropolis,11183,11.212022
n16_graph0,16,0.0,0.2,ground,metropolis,11183,11.585687
n16_graph0,16,0.0,0.3,ground,metropolis,11183,12.215643
n16_graph0,16,0.0,0.5,ground,metropolis,11183,14.343858
n16_graph0,16,0.0,0.8,ground,metropolis,11183,19.829043
n16_graph0,16,0.0,1.0,ground,metropolis,11183,24.477823
n16_graph0,16,0.0,1.3,ground,metropolis,11183,31.620613
n16_graph0,16,0.0,1.8,ground,metropolis,11183,43.614538
n16_graph0,16,0.0,2.5,ground,metropolis,11183,60.414538
n16_graph0,16,0.0,5.0,ground,metropolis,11183,120.414538
n16_graph0,16,0.0,0.1,ground,metropolis,12463,11.210767
n16_graph0,16,0.0,0.2,ground,metropolis,12463,11.581794
n16_graph0,16,0.0,0.3,ground,metropolis,12463,12.216545
n16_graph0,16,0.0,0.5,ground,metropolis,12463,14.375079
n16_graph0,16,0.0,0.8,ground,metropolis,12463,19.850979
n16_graph0,16,0.0,1.0,ground,metropolis,12463,24.474829
n16_graph0,16,0.0,1.3,ground,metropolis,12463,31.616824
n16_graph0,16,0.0,1.8,ground,metropolis,12463,43.611374
n16_graph0,16,0.0,2.5,ground,metropolis,12463,60.411374
n16_graph0,16,0.0,5.0,ground,metropolis,12463,120.411374
n16_graph0,16,0.0,0.1,ground,metropolis,13890,11.210441
n16_graph0,16,0.0,0.2,ground,metropolis,13890,11.579887
n16_graph0,16,0.0,0.3,ground,metropolis,13890,12.213106
n16_graph0,16,0.0,0.5,ground,metropolis,13890,14.354634
n16_graph0,16,0.0,0.8,ground,metropolis,13890,19.806144
n16_graph0,16,0.0,1.0,ground,metropolis,13890,24.431984
n16_graph0,16,0.0,1.3,ground,metropolis,13890,31.577009
n16_graph0,16,0.0,1.8,ground,metropolis,13890,43.572109
n16_graph0,16,0.0,2.5,ground,metropolis,13890,60.372109
n16_graph0,16,0.0,5.0,ground,metropolis,13890,120.372109
n16_graph0,16,0.0,0.1,ground,metropolis,15480,11.211905
n16_graph0,16,0.0,0.2,ground,metropolis,15480,11.583650
n16_graph0,16,0.0,0.3,ground,metropolis,15480,12.215614
n16_graph0,16,0.0,0.5,ground,metropolis,15480,14.366194
n16_graph0,16,0.0,0.8,ground,metropolis,15480,19.816489
n16_graph0,16,0.0,1.0,ground,metropolis,15480,24.430889
n16_graph0,16,0.0,1.3,ground,metropolis,15480,31.580114
n16_graph0,16,0.0,1.8,ground,metropolis,15480,43.575714
n16_graph0,16,0.0,2.5,ground,metropolis,15480,60.375714
n16_graph0,16,0.0,5.0,ground,metropolis,15480,120.375714
n16_graph0,16,0.0,0.1,ground,metropolis,17253,11.211371
n16_graph0,16,0.0,0.2,ground,metropolis,17253,11.579742
n16_graph0,16,0.0,0.3,ground,metropolis,17253,12.205772
n16_graph0,16,0.0,0.5,ground,metropolis,17253,14.362704
n16_graph0,16,0.0,0.8,ground,metropolis,17253,19.824729
n16_graph0,16,0.0,1.0,ground,metropolis,17253,24.432999
n16_graph0,16,0.0,1.3,ground,metropolis,17253,31.580379
n16_graph0,16,0.0,1.8,ground,metropolis,17253,43.576429
n16_graph0,16,0.0,2.5,ground,metropolis,17253,60.376429
n16_graph0,16,0.0,5.0,ground,metropolis,17253,120.376429
n16_graph0,16,0.0,0.1,ground,metropolis,19228,11.211974
n16_graph0,16,0.0,0.2,ground,metropolis,19228,11.580094
n16_graph0,16,0.0,0.3,ground,metropolis,19228,12.201781
n16_graph0,16,0.0,0.5,ground,metropolis,19228,14.348625
n16_graph0,16,0.0,0.8,ground,metropolis,19228,19.808040
n16_graph0,16,0.0,1.0,ground,metropolis,19228,24.418470
n16_graph0,16,0.0,1.3,ground,metropolis,19228,31.567290
n16_graph0,16,0.0,1.8,ground,metropolis,19228,43.563765
n16_graph0,16,0.0,2.5,ground,metropolis,19228,60.363765
n16_graph0,16,0.0,5.0,ground,metropolis,19228,120.363765
n16_graph0,16,0.0,0.1,ground,metropolis,21429,11.211079
n16_graph0,16,0.0,0.2,ground,metropolis,21429,11.581143
n16_graph0,16,0.0,0.3,ground,metropolis,21429,12.201303
n16_graph0,16,0.0,0.5,ground,metropolis,21429,14.347193
n16_graph0,16,0.0,0.8,ground,metropolis,21429,19.815803
n16_graph0,16,0.0,1.0,ground,metropolis,21429,24.422953
n16_graph0,16,0.0,1.3,ground,metropolis,21429,31.569538
n16_graph0,16,0.0,1.8,ground,metropolis,21429,43.566363
n16_graph0,16,0.0,2.5,ground,metropolis,21429,60.366363
n16_graph0,16,0.0,5.0,ground,metropolis,21429,120.366363
n16_graph0,16,0.0,0.1,ground,metropolis,23883,11.210440
n16_graph0,16,0.0,0.2,ground,metropolis,23883,11.579816
n16_graph0,16,0.0,0.3,ground,metropolis,23883,12.202188
n16_graph0,16,0.0,0.5,ground,metropolis,23883,14.369271
n16_graph0,16,0.0,0.8,ground,metropolis,23883,19.867521
n16_graph0,16,0.0,1.0,ground,metropolis,23883,24.476081
n16_graph0,16,0.0,1.3,ground,metropolis,23883,31.620341
